3.9102	2.1338	1	4
14.298	1.9501	1	2
24.74	1.8722	0	3
36.336	1.74	1	5
46.21	2.6292	0	1
57.479	1.702	1	2
66.375	2.6945	0	5
74.128	2.3086	0	5
85.886	1.6056	1	2
95.523	2.4631	0	5
105.24	1.8603	0	5
112.74	2.8799	0	3
120.64	3.1569	0	3
128.8	1.8803	0	1
138.02	2.3845	1	4
146.42	2.6771	0	5
158.1	2.5924	1	5
169.94	3.4424	1	2
178.18	2.3161	0	1
187.73	1.4357	1	5
198.26	1.4294	0	5
209.46	2.3935	0	3
218.18	3.0502	1	3
226.17	2.1007	1	4
236.94	1.4481	0	1
246.74	3.0034	0	4
258.27	2.2545	0	1
267.72	1.8922	0	4
275.31	1.7862	1	4
287.23	1.8228	0	5
299.32	2.9948	0	5
309.36	2.0902	0	2
317.03	2.1886	1	5
329.28	3.2073	0	3
341.3	3.4933	0	3
351.9	3.1549	0	5
363.02	2.3831	1	1
371.09	2.3531	1	4
379.91	2.4952	1	5
387.72	3.0953	0	4
397.03	3.0761	1	1
407	1.7011	1	5
418.35	1.599	1	3
426.66	3.6224	1	5
439.07	1.6355	1	1
449.37	1.4245	1	1
460.06	3.1619	1	2
470.19	1.9483	0	1
480.39	2.5918	1	3
491.34	2.2168	1	4
499.98	1.2657	1	2
511.42	2.1438	1	5
520.56	4.8745	1	2
531.43	2.5166	0	2
539.9	1.2511	1	4
552.08	2.1083	1	5
561.13	2.937	1	5
570.1	2.4474	1	5
582.43	1.87	1	4
594.96	2.7373	0	5
603.75	2.1078	0	5
609.46	3.13	0	2
