2.683	3.1831	2
11.102	3.3025	0
20.136	2.1702	10
31.826	2.2703	7
42.672	1.981	8
51.495	2.1497	8
74.04	1.6029	8
94.857	2.4713	3
102.68	1.7883	4
130.51	2.3364	0
140.05	1.9917	3
149.7	1.9141	3
158.41	3.5138	2
167.72	1.4174	4
189.92	3.0115	3
200.06	1.8537	3
222.11	1.5482	5
242.52	2.8514	2
253.54	2.0488	2
277.71	3.0146	1
285.79	2.1528	0
296.33	1.8656	5
304.97	1.8166	5
316.08	1.8962	9
324.4	2.6481	1
333.38	2.3244	3
352.55	1.8973	10
360.48	1.7422	15
371.66	2.1185	3
382.11	1.5063	8
425.55	1.9958	5
445.63	2.4877	1
454.85	2.3219	1
462.51	2.3208	2
471.98	2.4342	2
494.19	2.0369	6
502.69	3.5424	0
537.93	4.064	1
550.26	2.3021	10
581.28	3.5144	1
591.49	2.4771	0
609.32	1.3697	5
