Day,fMRI Run,Trial Categ,Stimulus Value,Item 1 Value,Item 2 Value
1,4,1,12,4,9
1,4,0,3,3,-1
1,4,1,9,7,2
1,4,1,9,7,1
1,4,1,9,6,6
1,4,0,4,4,-1
1,4,1,13,9,6
1,4,0,7,7,-1
1,4,1,9,3,5
1,4,0,6,6,-1
1,4,1,8,4,3
1,4,1,14,9,6
1,4,0,9,9,-1
1,4,1,9,2,4
1,4,1,9,1,6
1,4,1,14,8,6
1,4,0,4,4,-1
1,4,1,9,3,6
1,4,1,14,4,9
1,4,1,8,4,6
1,4,0,9,9,-1
1,4,1,5,2,3
1,4,1,8,4,4
1,4,1,14,6,9
1,4,0,7,7,-1
1,4,1,14,6,4
1,4,1,11,5,5
1,4,1,12,4,9
1,4,1,14,9,7
1,4,0,8,8,-1
1,4,0,9,9,-1
1,4,1,9,4,4
1,4,1,9,6,6
1,4,0,4,4,-1
1,4,1,11,5,6
1,4,1,9,5,1
1,4,1,14,4,7
1,4,1,13,4,3
1,4,1,14,4,7
1,4,1,16,7,4
1,4,1,9,4,4
1,4,1,13,9,7
1,4,1,13,6,6
1,4,1,6,3,3
1,4,1,15,7,9
1,4,1,11,7,2
1,4,1,9,4,7
1,4,0,5,5,-1
1,4,0,9,9,-1
1,4,1,5,2,2
1,4,0,1,1,-1
1,4,0,1,1,-1
1,4,0,4,4,-1
1,4,1,16,5,7
1,4,0,7,7,-1
1,4,1,15,9,1
1,5,1,15,6,1
1,5,0,7,7,-1
1,5,1,16,9,8
1,5,1,17,7,9
1,5,0,7,7,-1
1,5,1,16,7,9
1,5,1,13,1,2
1,5,1,10,6,7
1,5,1,14,6,9
1,5,1,12,7,7
1,5,1,14,9,3
1,5,0,4,4,-1
1,5,1,11,4,6
1,5,0,6,6,-1
1,5,1,14,1,9
1,5,0,9,9,-1
1,5,1,8,4,4
1,5,0,4,4,-1
1,5,0,4,4,-1
1,5,1,14,3,7
1,5,1,16,9,9
1,5,0,4,4,-1
1,5,1,9,6,4
1,5,1,10,4,1
1,5,1,8,5,4
1,5,1,16,8,8
1,5,0,1,1,-1
1,5,1,16,6,9
1,5,0,7,7,-1
1,5,1,11,4,5
1,5,0,1,1,-1
1,5,0,2,2,-1
1,5,1,7,2,4
1,5,1,11,7,4
1,5,1,11,7,6
1,5,1,17,7,9
1,5,1,15,1,4
1,5,1,9,7,7
1,5,1,13,4,1
1,5,1,15,9,9
1,5,1,16,6,1
1,5,1,11,4,6
1,5,1,14,9,4
1,5,0,9,9,-1
1,5,1,11,7,9
1,5,0,9,9,-1
1,5,0,6,6,-1
1,5,1,6,1,3
1,5,1,13,1,1
1,5,1,14,6,6
1,5,0,6,6,-1
1,5,1,14,6,4
1,5,0,8,8,-1
1,5,1,9,4,7
1,5,1,14,9,4
1,5,1,14,9,9
1,5,0,5,5,-1
1,5,0,9,9,-1
1,5,1,16,9,5
1,5,1,8,5,2
1,5,0,3,3,-1
1,5,1,18,9,1
2,1,1,0,2,0
2,1,1,0,0,4
2,1,1,5,2,0
2,1,0,4,4,-1
2,1,0,4,4,-1
2,1,1,2,0,0
2,1,1,0,4,0
2,1,1,0,0,4
2,1,1,0,0,0
2,1,0,4,4,-1
2,1,1,7,4,4
2,1,1,0,0,2
2,1,1,9,9,4
2,1,1,0,0,0
2,1,1,5,0,4
2,1,0,0,0,-1
2,1,1,0,0,0
2,1,0,4,4,-1
2,1,0,9,9,-1
2,1,0,0,0,-1
2,1,1,5,4,2
2,1,1,3,0,0
2,1,1,3,0,0
2,1,1,0,2,0
2,1,1,5,2,2
2,1,1,0,0,4
2,1,0,0,0,-1
2,1,0,4,4,-1
2,1,0,0,0,-1
2,1,1,0,0,0
2,1,1,0,4,0
2,1,1,9,0,9
2,1,0,0,0,-1
2,1,0,4,4,-1
2,1,0,0,0,-1
2,1,1,5,4,2
2,1,0,0,0,-1
2,1,0,2,2,-1
2,1,1,5,2,2
2,1,1,9,4,4
2,1,0,2,2,-1
2,1,1,2,2,0
2,1,1,4,4,0
2,1,1,0,0,4
2,1,1,0,0,0
2,1,1,0,4,0
2,1,1,8,4,4
2,1,1,0,4,0
2,1,1,0,0,0
2,1,1,4,2,2
2,1,0,2,2,-1
2,1,0,0,0,-1
2,1,1,0,4,0
2,1,1,0,0,2
2,1,0,0,0,-1
2,1,1,7,4,4
2,1,1,12,4,9
2,1,0,2,2,-1
2,1,1,10,9,9
2,1,1,4,4,2
2,1,1,3,0,0
2,1,1,3,2,0
2,2,0,0,0,-1
2,2,1,3,2,0
2,2,0,2,2,-1
2,2,0,0,0,-1
2,2,1,0,2,0
2,2,1,10,0,9
2,2,1,0,0,0
2,2,1,0,0,4
2,2,1,5,2,2
2,2,0,0,0,-1
2,2,1,6,4,2
2,2,0,0,0,-1
2,2,1,8,4,4
2,2,0,4,4,-1
2,2,1,0,2,0
2,2,0,2,2,-1
2,2,1,4,0,2
2,2,1,9,2,4
2,2,1,0,0,2
2,2,0,0,0,-1
2,2,1,7,2,4
2,2,1,7,4,4
2,2,0,4,4,-1
2,2,1,4,2,2
2,2,1,0,0,0
2,2,1,9,0,9
2,2,1,0,0,0
2,2,1,4,0,2
2,2,1,3,2,0
2,2,0,4,4,-1
2,2,1,5,2,4
2,2,1,6,4,4
2,2,1,0,4,0
2,2,1,0,0,2
2,2,1,6,2,0
2,2,1,4,2,0
2,2,1,2,0,2
2,2,0,0,0,-1
2,2,1,0,2,0
2,2,1,4,0,2
2,2,0,4,4,-1
2,2,1,0,0,4
2,2,0,0,0,-1
2,2,0,4,4,-1
2,2,1,3,2,0
2,2,1,11,9,4
2,2,0,0,0,-1
2,2,1,9,9,2
2,2,1,10,4,4
2,2,0,4,4,-1
2,2,0,2,2,-1
2,2,0,9,9,-1
2,2,0,0,0,-1
2,2,1,0,4,0
2,2,0,2,2,-1
2,2,1,0,4,0
2,2,1,0,0,0
2,2,1,9,0,9
2,2,1,0,0,0
2,2,1,3,0,0
2,2,1,6,4,4
2,3,1,0,2,0
2,3,0,0,0,-1
2,3,1,3,0,0
2,3,1,6,4,4
2,3,1,0,0,0
2,3,0,4,4,-1
2,3,0,0,0,-1
2,3,1,9,4,4
2,3,1,0,0,0
2,3,1,0,0,0
2,3,1,3,0,2
2,3,1,6,4,4
2,3,0,4,4,-1
2,3,1,0,0,0
2,3,1,0,0,4
2,3,1,5,0,4
2,3,0,4,4,-1
2,3,1,4,4,0
2,3,0,0,0,-1
2,3,1,5,2,4
2,3,1,5,0,2
2,3,1,0,4,0
2,3,1,6,4,4
2,3,1,4,2,2
2,3,1,7,4,4
2,3,0,2,2,-1
2,3,1,0,0,0
2,3,0,0,0,-1
2,3,1,6,4,4
2,3,0,4,4,-1
2,3,1,9,9,4
2,3,0,0,0,-1
2,3,1,5,2,4
2,3,1,3,0,0
2,3,1,4,4,0
2,3,1,0,0,4
2,3,1,5,2,4
2,3,0,0,0,-1
2,3,0,9,9,-1
2,3,0,4,4,-1
2,3,1,5,2,4
2,3,1,0,0,2
2,3,0,0,0,-1
2,3,0,2,2,-1
2,3,1,0,0,0
2,3,1,0,4,0
2,3,1,0,0,2
2,3,1,5,2,2
2,3,0,0,0,-1
2,3,0,2,2,-1
2,3,1,4,4,0
2,3,1,0,0,4
2,3,1,4,0,4
2,3,1,0,0,0
2,3,1,5,4,2
2,3,1,0,0,2
2,3,0,0,0,-1
2,3,1,9,0,9
2,3,0,4,4,-1
2,3,0,2,2,-1
2,3,1,5,4,0
2,3,1,4,0,4
2,4,1,0,4,0
2,4,1,0,0,0
2,4,1,0,2,0
2,4,0,4,4,-1
2,4,1,7,4,4
2,4,1,0,2,0
2,4,1,9,9,0
2,4,0,0,0,-1
2,4,1,0,0,4
2,4,0,4,4,-1
2,4,1,9,2,9
2,4,1,7,2,4
2,4,1,6,2,4
2,4,0,2,2,-1
2,4,0,2,2,-1
2,4,0,2,2,-1
2,4,0,0,0,-1
2,4,1,4,2,2
2,4,0,0,0,-1
2,4,1,8,4,2
2,4,1,8,4,4
2,4,1,0,4,0
2,4,0,0,0,-1
2,4,0,9,9,-1
2,4,1,5,0,4
2,4,1,0,0,0
2,4,1,0,0,0
2,4,0,4,4,-1
2,4,1,0,0,0
2,4,1,2,2,0
2,4,0,4,4,-1
2,4,1,6,4,4
2,4,1,0,0,4
2,4,0,0,0,-1
2,4,1,0,0,0
2,4,0,0,0,-1
2,4,0,2,2,-1
2,4,1,0,2,0
2,4,1,6,4,2
2,4,1,4,2,0
2,4,1,0,0,0
2,4,0,0,0,-1
2,4,1,0,0,0
2,4,0,0,0,-1
2,4,1,5,2,2
2,4,1,6,4,2
2,4,1,9,4,4
2,4,1,0,0,4
2,4,1,12,2,9
2,4,1,3,2,2
2,4,0,4,4,-1
2,4,1,0,4,0
2,4,1,0,0,0
2,4,0,4,4,-1
2,4,1,0,0,4
2,4,1,0,0,0
2,4,0,0,0,-1
2,4,1,0,0,4
2,4,1,0,9,0
2,4,1,0,0,9
2,4,1,0,0,0
2,4,1,5,4,4
2,5,1,6,2,4
2,5,0,9,9,-1
2,5,1,8,4,2
2,5,0,4,4,-1
2,5,0,2,2,-1
2,5,1,0,0,0
2,5,0,0,0,-1
2,5,1,0,0,4
2,5,1,0,0,0
2,5,1,9,9,4
2,5,0,0,0,-1
2,5,1,6,4,2
2,5,1,9,4,9
2,5,1,0,0,0
2,5,1,0,0,4
2,5,1,0,0,0
2,5,0,4,4,-1
2,5,1,4,4,0
2,5,1,5,0,4
2,5,1,0,0,0
2,5,1,7,4,4
2,5,0,4,4,-1
2,5,1,0,0,0
2,5,1,9,9,2
2,5,1,0,0,4
2,5,0,0,0,-1
2,5,0,0,0,-1
2,5,1,0,0,4
2,5,0,0,0,-1
2,5,1,0,4,0
2,5,0,0,0,-1
2,5,1,0,4,0
2,5,1,6,2,0
2,5,1,0,2,0
2,5,1,6,4,2
2,5,1,2,0,0
2,5,0,0,0,-1
2,5,0,0,0,-1
2,5,1,0,0,2
2,5,0,4,4,-1
2,5,1,6,4,0
2,5,1,8,2,4
2,5,1,5,2,0
2,5,0,2,2,-1
2,5,1,0,0,4
2,5,1,6,2,4
2,5,1,4,0,4
2,5,1,6,2,4
2,5,1,0,0,4
2,5,0,4,4,-1
2,5,1,0,0,0
2,5,1,0,0,0
2,5,1,0,0,4
2,5,1,4,0,4
2,5,0,2,2,-1
2,5,0,0,0,-1
2,5,1,0,0,4
2,5,0,4,4,-1
2,5,1,9,9,0
2,5,0,2,2,-1
2,5,1,4,4,0
2,5,1,0,0,4
3,1,0,2,2,-1
3,1,1,6,2,4
3,1,1,8,4,6
3,1,0,0,0,-1
3,1,0,0,0,-1
3,1,1,6,4,4
3,1,1,6,0,0
3,1,1,5,0,5
3,1,1,0,0,4
3,1,1,11,4,4
3,1,1,0,0,0
3,1,0,4,4,-1
3,1,1,8,4,2
3,1,0,4,4,-1
3,1,0,2,2,-1
3,1,1,0,4,0
3,1,0,0,0,-1
3,1,0,5,5,-1
3,1,0,0,0,-1
3,1,1,5,4,4
3,1,1,0,0,0
3,1,1,5,0,4
3,1,1,0,0,4
3,1,1,7,4,0
3,1,0,4,4,-1
3,1,1,9,5,6
3,1,0,0,0,-1
3,1,1,0,1,0
3,1,1,8,0,4
3,1,0,0,0,-1
3,1,0,4,4,-1
3,1,1,5,0,5
3,1,1,4,4,0
3,1,0,0,0,-1
3,1,1,7,4,5
3,1,1,0,0,4
3,1,0,6,6,-1
3,1,1,0,0,0
3,1,1,0,0,4
3,1,0,0,0,-1
3,1,1,6,4,4
3,1,1,9,4,4
3,1,0,4,4,-1
3,1,1,0,0,6
3,1,1,0,0,1
3,1,1,7,4,4
3,1,1,5,0,4
3,1,1,6,4,2
3,1,1,0,0,4
3,1,1,5,4,0
3,1,1,7,4,5
3,1,1,7,6,4
3,1,0,1,1,-1
3,1,1,5,4,1
3,1,1,0,4,0
3,1,1,0,2,0
3,1,0,4,4,-1
3,1,0,0,0,-1
3,1,1,0,0,0
3,1,1,0,0,2
3,1,1,0,0,2
3,1,1,5,0,4
3,2,1,0,5,0
3,2,1,6,4,4
3,2,1,0,0,4
3,2,1,0,0,0
3,2,0,4,4,-1
3,2,1,0,0,0
3,2,1,0,0,0
3,2,1,5,0,4
3,2,1,9,5,5
3,2,1,0,0,0
3,2,1,6,2,1
3,2,0,0,0,-1
3,2,0,4,4,-1
3,2,1,4,0,1
3,2,1,6,4,0
3,2,1,0,0,4
3,2,1,6,2,4
3,2,1,0,0,2
3,2,1,6,4,4
3,2,0,0,0,-1
3,2,1,0,0,4
3,2,0,0,0,-1
3,2,1,7,4,4
3,2,0,1,1,-1
3,2,1,0,0,4
3,2,0,0,0,-1
3,2,1,0,4,0
3,2,1,4,4,2
3,2,1,6,0,6
3,2,1,4,4,0
3,2,1,0,0,0
3,2,0,0,0,-1
3,2,1,4,2,2
3,2,1,3,0,0
3,2,1,0,4,0
3,2,1,5,4,2
3,2,1,3,1,1
3,2,0,4,4,-1
3,2,1,0,0,4
3,2,1,0,0,2
3,2,0,0,0,-1
3,2,0,4,4,-1
3,2,1,0,0,2
3,2,1,0,0,4
3,2,0,0,0,-1
3,2,1,5,5,0
3,2,1,7,2,5
3,2,1,0,0,0
3,2,0,0,0,-1
3,2,0,5,5,-1
3,2,1,7,4,5
3,2,0,2,2,-1
3,2,1,0,0,4
3,2,1,0,0,0
3,2,0,4,4,-1
3,2,0,6,6,-1
3,2,0,4,4,-1
3,2,0,0,0,-1
3,2,1,8,4,1
3,2,1,6,1,0
3,2,0,2,2,-1
3,2,1,0,0,0
3,3,1,0,1,0
3,3,1,3,0,1
3,3,1,0,2,0
3,3,1,8,4,4
3,3,0,1,1,-1
3,3,0,4,4,-1
3,3,1,7,2,6
3,3,0,0,0,-1
3,3,1,0,0,4
3,3,1,0,4,0
3,3,1,0,0,0
3,3,1,7,4,0
3,3,0,0,0,-1
3,3,1,0,0,0
3,3,1,6,4,0
3,3,1,0,0,0
3,3,0,4,4,-1
3,3,1,4,6,0
3,3,1,0,4,0
3,3,1,8,4,6
3,3,0,0,0,-1
3,3,1,0,0,4
3,3,1,5,0,0
3,3,1,9,6,4
3,3,0,4,4,-1
3,3,0,4,4,-1
3,3,1,7,5,4
3,3,0,0,0,-1
3,3,1,7,4,4
3,3,1,0,0,0
3,3,0,0,0,-1
3,3,0,6,6,-1
3,3,1,0,0,4
3,3,1,7,1,4
3,3,0,2,2,-1
3,3,0,0,0,-1
3,3,1,6,4,2
3,3,1,6,0,5
3,3,1,4,0,0
3,3,1,0,0,0
3,3,1,0,0,6
3,3,1,5,0,0
3,3,1,6,4,4
3,3,1,0,0,0
3,3,0,2,2,-1
3,3,1,0,0,0
3,3,0,5,5,-1
3,3,1,6,4,1
3,3,1,6,1,4
3,3,1,6,0,5
3,3,0,4,4,-1
3,3,1,4,2,0
3,3,1,0,0,4
3,3,0,4,4,-1
3,3,1,0,0,4
3,3,0,0,0,-1
3,3,0,0,0,-1
3,3,1,0,4,0
3,3,1,7,4,4
3,3,1,0,4,0
3,3,0,0,0,-1
3,4,0,4,4,-1
3,4,0,0,0,-1
3,4,1,0,0,1
3,4,1,5,0,4
3,4,0,0,0,-1
3,4,1,2,0,0
3,4,0,6,6,-1
3,4,1,0,6,0
3,4,1,0,2,0
3,4,1,6,0,2
3,4,1,4,2,0
3,4,1,8,6,0
3,4,1,6,4,6
3,4,1,7,4,5
3,4,1,0,0,0
3,4,1,0,2,0
3,4,0,1,1,-1
3,4,1,4,0,4
3,4,0,2,2,-1
3,4,0,2,2,-1
3,4,1,0,4,0
3,4,1,7,4,4
3,4,1,0,4,0
3,4,1,7,1,4
3,4,1,5,4,2
3,4,0,4,4,-1
3,4,0,0,0,-1
3,4,0,0,0,-1
3,4,1,5,4,2
3,4,1,6,4,4
3,4,0,0,0,-1
3,4,1,0,0,0
3,4,0,4,4,-1
3,4,1,0,0,0
3,4,1,6,4,4
3,4,1,5,6,0
3,4,1,4,4,0
3,4,1,8,6,4
3,4,1,5,2,4
3,4,1,5,4,2
3,4,1,0,0,0
3,4,1,5,1,2
3,4,1,0,0,0
3,4,0,0,0,-1
3,4,1,4,2,2
3,4,0,0,0,-1
3,4,0,5,5,-1
3,4,1,0,4,0
3,4,0,0,0,-1
3,4,0,4,4,-1
3,4,1,0,0,2
3,4,0,4,4,-1
3,4,0,0,0,-1
3,4,1,0,0,2
3,4,1,7,2,6
3,4,0,4,4,-1
3,4,1,7,5,2
3,4,1,0,4,0
3,4,1,9,5,1
3,4,1,5,2,4
3,4,1,11,5,4
3,4,1,3,4,0
3,5,1,0,4,0
3,5,1,4,4,0
3,5,1,0,0,0
3,5,1,7,6,6
3,5,0,4,4,-1
3,5,1,4,2,2
3,5,0,0,0,-1
3,5,0,0,0,-1
3,5,0,4,4,-1
3,5,1,5,2,0
3,5,1,0,0,0
3,5,1,2,0,2
3,5,1,0,0,0
3,5,1,3,0,1
3,5,0,1,1,-1
3,5,1,5,4,4
3,5,1,11,0,6
3,5,0,4,4,-1
3,5,1,3,0,0
3,5,0,6,6,-1
3,5,1,0,4,0
3,5,1,0,0,0
3,5,1,0,0,0
3,5,0,0,0,-1
3,5,1,4,0,0
3,5,0,4,4,-1
3,5,1,0,0,0
3,5,1,2,0,0
3,5,1,0,0,4
3,5,1,0,0,0
3,5,1,6,0,4
3,5,1,0,0,0
3,5,1,7,4,4
3,5,1,0,0,0
3,5,1,0,0,5
3,5,0,0,0,-1
3,5,1,0,0,0
3,5,1,6,0,4
3,5,1,4,2,0
3,5,1,4,0,4
3,5,0,4,4,-1
3,5,1,0,0,1
3,5,0,4,4,-1
3,5,1,0,0,5
3,5,1,0,0,0
3,5,0,0,0,-1
3,5,1,6,4,4
3,5,0,5,5,-1
3,5,0,2,2,-1
3,5,1,5,4,4
3,5,0,0,0,-1
3,5,1,6,5,0
3,5,1,0,4,0
3,5,1,0,6,0
3,5,1,6,6,1
3,5,0,0,0,-1
3,5,1,4,2,0
3,5,0,0,0,-1
3,5,0,0,0,-1
3,5,1,0,0,4
3,5,0,2,2,-1
3,5,1,9,4,4
