76.339	2.3088	-0.73861
96.824	1.862	2.0662
129.24	2.66	2.0662
151.13	2.3199	-0.73861
180.77	1.5367	0.50799
192.28	2.1528	0.81963
241.59	2.2585	2.0662
251.05	2.9767	-0.73861
282.08	4.083	-0.73861
302.56	2.5056	-0.73861
323.71	1.981	-0.73861
334.08	3.4413	1.1313
343.23	1.8042	-0.73861
391.12	2.794	-0.73861
412.52	2.5169	1.1313
429.65	2.6823	0.81963
451.21	2.2957	-0.73861
466.95	2.9195	0.50799
489.74	1.5529	-0.73861
526.04	3.1989	-0.73861
535.03	2.8536	0.50799
565.8	2.1432	-0.73861
603.83	3.1983	0.50799
610.3	4.2701	-0.73861
