12.729	2.0203	1
22.277	1.3801	1
29.95	2.7005	1
38.423	1.8415	1
54.076	1.6823	1
62.406	1.4612	1
78.385	2.0225	1
86.953	1.7234	1
97.894	1.8937	1
109.01	1.8117	1
118.95	1.738	1
147.2	1.9503	1
155.93	1.9679	1
165.4	2.4827	1
174.36	1.8585	1
183.43	1.716	1
193.7	1.8497	1
205.23	2.7425	1
217.15	2.0874	1
244.74	1.4364	1
267.93	2.3021	1
280.11	1.7539	1
291.13	1.9758	1
312.28	1.9525	1
322.89	1.3748	1
334.98	2.0324	1
342.81	1.8404	1
355.22	2.7293	1
379.73	1.3676	1
399.41	1.7488	1
430.77	3.1255	1
442.52	1.9458	1
453.39	1.449	1
479.58	3.2558	1
501.54	1.8434	1
520.48	1.7493	1
528.47	1.9786	1
540.8	1.6199	1
574.93	2.9809	1
593.71	3.1407	1
602.57	2.2901	1
610.02	1.9557	1
