12.729	2.0203	10
22.277	1.3801	12
29.95	2.7005	10
38.423	1.8415	12
54.076	1.6823	10
62.406	1.4612	13
78.385	2.0225	10
86.953	1.7234	13
97.894	1.8937	5
109.01	1.8117	3
118.95	1.738	13
147.2	1.9503	9
155.93	1.9679	8
165.4	2.4827	11
174.36	1.8585	10
183.43	1.716	4
193.7	1.8497	16
205.23	2.7425	5
217.15	2.0874	3
244.74	1.4364	16
267.93	2.3021	5
280.11	1.7539	16
291.13	1.9758	8
312.28	1.9525	3
322.89	1.3748	4
334.98	2.0324	12
342.81	1.8404	10
355.22	2.7293	10
379.73	1.3676	20
399.41	1.7488	18
430.77	3.1255	8
442.52	1.9458	7
453.39	1.449	17
479.58	3.2558	12
501.54	1.8434	15
520.48	1.7493	18
528.47	1.9786	6
540.8	1.6199	2
574.93	2.9809	10
593.71	3.1407	10
602.57	2.2901	10
610.02	1.9557	12
