6.2168	2.2779	0	3
14.296	1.6181	1	1
26.465	2.303	1	4
38.468	2.0771	0	5
48.842	2.4608	1	3
59.12	1.5737	1	1
69.662	2.8079	1	5
78.217	2.5339	0	1
86.948	2.2722	0	2
96.084	1.2803	1	2
106.54	1.7433	0	1
115.84	1.8784	0	5
126.45	2.1466	1	4
137.64	2.5248	1	2
147.35	3.2139	0	1
155.67	1.8294	0	1
164.5	1.9467	1	3
176.91	2.6492	0	1
184.66	1.713	1	5
193.06	1.5939	1	4
203.1	3.7557	0	3
214.7	1.9192	1	1
226.94	2.784	0	5
237.81	2.5268	1	4
249.66	1.5781	1	2
257.65	4.0128	1	2
267.85	3.9085	1	3
276.33	2.5985	1	4
285.4	2.6292	0	4
294.36	2.468	1	5
303.27	2.2539	1	3
314.36	3.2238	1	1
325.63	1.4491	1	4
333.47	1.6646	1	5
343.26	1.7013	1	5
354.62	2.1027	1	2
364.16	2.5062	0	5
373.79	1.5231	1	4
385.23	1.813	1	2
396.01	2.6604	1	4
408.35	2.6259	1	5
419.29	1.7666	1	2
426.79	1.4331	0	3
439.29	1.6686	1	5
450.8	1.5033	0	1
460.76	2.5948	1	2
472.69	3.439	1	5
481.33	2.1692	1	3
492.37	2.6815	0	5
501.74	4.2764	1	5
523.07	1.9341	0	3
533.18	2.288	0	5
541.34	1.9574	1	3
548.93	2.0621	1	2
556.82	1.8876	0	3
567.53	1.9883	1	4
575.76	2.3678	1	5
583.43	1.8783	1	5
595.19	2.0747	0	5
601.77	2.476	0	5
609.16	2.3423	1	5
