7.2346	1
18.822	0
29.282	0
39.789	1
48.914	0
57.73	1
69.6	1
81.425	0
93.048	1
100.47	1
111.11	1
118.98	0
128.16	0
137.61	0
147.06	0
159.11	1
167.58	1
178.23	0
190.77	1
201.68	0
210.32	0
220.87	0
229.23	1
237.8	1
247.53	0
259.23	0
272.27	0
282.2	0
293.99	1
305.6	1
315	0
325.38	0
334.99	0
344.54	0
351.93	0
361.31	0
372.48	0
380.26	0
389.82	0
399.46	1
410.34	1
416.96	0
425.86	1
433.89	0
446.64	0
453.81	1
465.7	0
473.39	1
484	1
495.82	1
506.68	0
515.39	1
526.95	1
535.98	1
544.76	0
557	1
565.9	1
577.25	1
586.53	0
594.25	0
602.01	0
608.84	1
3.5831	1
13.93	0
24.19	0
35.706	1
46.85	1
56.124	1
66.006	0
76.64	0
88.883	0
101.21	1
111.65	1
122.93	1
133.7	0
146.81	0
156.72	0
165.47	1
174.46	0
186.28	0
197.83	1
209.2	1
220.58	0
228.67	1
239.53	0
250.03	0
262.73	1
270.93	1
282.51	0
290.92	0
302.54	0
314.54	0
325.22	0
333.52	0
343.57	0
353.43	0
360.71	1
369.22	0
377.89	0
388.92	1
397.82	1
407.73	0
419.71	1
429	1
438.18	0
449.58	0
459.64	0
467.93	1
477.66	0
486.17	1
493.28	1
503.8	1
512.54	1
524.82	1
534.68	1
542.91	1
555.27	1
563.82	1
572.23	0
580.84	1
590.64	0
600.02	1
603.95	0
610.15	0
7.3693	1
15.782	0
25.608	0
36.487	1
45.487	1
58.556	1
66.863	0
77.52	0
85.971	0
96.669	0
106.08	0
115.72	0
122.38	1
135.29	1
145.71	1
158.16	0
166.77	0
174.33	1
183.91	1
192.73	1
200.43	1
212.94	0
222.73	1
232.85	1
242.62	0
252.1	1
259.83	1
269.25	1
281.49	1
292.45	0
304.81	1
313.27	0
322.31	0
329.95	0
340.22	0
351.32	1
361.82	1
373.8	1
381.42	0
390.52	1
400.94	0
413.75	0
423.55	1
435	1
442.06	0
454.81	1
465.76	0
477.44	1
485.23	1
496.95	1
505.54	1
516.62	0
526.92	1
536.86	0
549.72	0
560.66	0
570.7	0
578.99	0
588.66	0
599.39	1
603.49	0
609.31	0
4.909	1
12.925	1
21.175	1
33.461	0
43.853	1
53.342	0
62.858	0
72.361	0
81.062	0
90.449	0
99.502	1
110.21	0
119.13	1
131.29	1
144.39	0
155.89	1
165.67	1
176.83	1
