6.0571	1.6936	1	5
17.667	2.2933	1	3
27.364	2.0215	0	5
38.556	2.3861	0	4
47.766	1.6553	1	1
55.429	2.1248	0	4
66.205	1.7648	0	4
76.586	1.7126	0	5
85.97	1.8254	1	3
96.83	2.0494	0	4
105.22	2.9722	0	3
113.97	1.605	0	2
122.29	1.5215	1	1
133.96	2.496	0	5
142.12	1.8702	1	4
154.61	3.3426	1	5
164.09	1.8307	1	3
176.42	2.1369	0	5
187.68	2.8143	1	3
196.99	1.6147	1	2
206.54	2.3642	0	4
217.15	1.466	0	2
224.98	2.2789	0	3
233.22	1.9884	0	1
245.39	2.5639	1	5
255.52	1.8514	0	2
264.49	2.0412	0	5
275.84	2.3527	1	3
286.15	3.2903	1	5
296.67	2.4539	0	4
304.41	2.4864	0	4
313.55	1.4111	0	2
324.25	2.1326	0	3
333.87	2.4447	0	4
341.87	2.0302	0	5
353.88	2.1512	1	5
363.92	1.5613	0	3
373.87	1.6817	1	2
382.94	2.7341	0	4
395.02	2.456	0	5
403.67	2.2277	1	2
414.78	1.678	1	1
423.35	2.9323	0	5
432.23	2.2167	0	5
444.17	2.1538	1	2
455.94	2.9711	1	5
468.35	1.7519	1	3
480.2	1.6538	0	4
492.44	2.2156	0	2
502.9	1.6154	1	1
510.8	2.3673	1	3
518.3	1.7857	1	1
529.75	3.9129	0	5
538.55	1.6617	0	4
546.12	2.1322	1	1
554.61	1.7345	1	1
564.82	1.4223	1	1
574.61	2.2454	1	2
582.69	2.3099	1	3
593.63	1.7285	1	5
600.29	2.0889	0	1
608.43	2.4723	0	4
