27.69	2.4056	1
38.066	1.7441	1
56.577	2.4382	1
64.823	2.2304	1
86.218	2.7542	1
105.48	1.7773	1
117.07	1.9751	1
144.16	2.8947	1
152.33	2.2186	1
164.74	1.9225	1
175.85	1.8139	1
187.69	2.5947	1
197.31	1.7522	1
208.09	1.9102	1
220.11	2.8577	1
229.58	2.1898	1
254.33	2.0039	1
266.01	2.6027	1
275.59	2.9952	1
284.04	2.3521	1
294.73	1.5846	1
305.77	2.7651	1
314.74	3.1432	1
335.72	3.9768	1
352.44	2.0161	1
361.1	1.6819	1
368.92	1.6994	1
380.18	2.3654	1
397.73	1.966	1
406.3	1.6789	1
414.7	1.9715	1
434.29	1.669	1
468.42	2.4194	1
480.6	2.9465	1
501.42	1.8338	1
512.36	2.6011	1
533.59	2.8311	1
543.47	3.3358	1
551.05	2.7704	1
577.16	2.6483	1
601.82	2.7986	1
608.71	2.6714	1
