24.739	1.9798	2
36.332	1.3403	3
46.21	1.5732	3
66.376	2.0202	2
74.112	1.9681	4
85.876	1.9153	3
105.23	1.7261	6
112.71	1.3536	8
128.8	1.7204	0
158.08	2.0119	4
169.94	1.9172	1
187.72	1.7901	2
198.25	1.6849	4
209.44	1.4762	4
226.17	1.9323	2
246.73	2.2906	1
267.73	1.4996	5
275.31	1.6993	4
287.23	1.9003	3
309.37	1.542	6
317.02	1.8718	7
329.27	1.3683	5
341.29	1.8662	1
363.01	2.3385	4
371.09	1.9766	2
379.9	1.8556	3
387.71	1.7872	5
397.04	1.8058	9
406.98	2.0562	2
426.65	2.1984	1
449.36	2.1845	3
460.06	2.168	2
470.18	1.7698	3
480.39	2.2811	3
499.97	1.7231	5
511.41	1.8086	9
520.55	2.1552	2
531.4	1.8425	6
539.9	2.1341	5
561.12	2.0122	2
603.04	2.2816	2
608.91	1.8308	3
