14.3	1.7528	15
24.73	3.5188	12
36.331	2.3695	13
46.206	1.6189	11
66.383	1.7143	10
85.88	2.9976	10
95.513	3.032	14
105.22	3.125	5
112.74	1.636	14
128.8	1.9074	10
158.1	4.7559	13
178.19	1.5004	20
218.19	1.4133	20
226.17	2.8052	11
246.75	1.8107	10
258.26	1.6802	17
267.73	1.9587	16
287.23	1.843	9
299.33	3.2114	9
317.03	1.9607	15
329.29	4.5579	12
351.91	3.2159	8
371.1	1.9985	18
379.9	1.8176	15
387.72	1.8206	12
397.03	1.7869	9
407	2.0518	15
418.35	1.7729	15
426.66	3.591	15
449.37	2.0092	15
460.07	1.9809	12
470.19	3.4067	10
480.4	2.9035	8
491.33	2.4283	12
499.98	2.7943	14
520.55	1.6927	20
531.42	2.3607	10
539.9	2.1673	10
552.07	2.7474	11
561.13	2.8733	17
570.1	2.8772	13
594.95	2.3699	15
