6.7047	1.944	1
14.794	1.4442	1
36.338	2.0274	1
47.357	1.8008	1
64.404	1.858	1
83.339	2.0543	1
94.696	1.4844	1
104.81	2.2807	1
115.43	1.7992	1
124.89	2.5428	1
136.58	2.4294	1
148.52	2.3155	1
158.88	1.8671	1
169.66	1.7515	1
177.31	1.9027	1
215.28	2.1151	1
222.85	1.6236	1
231.82	2.2336	1
254.13	1.5829	1
272.15	1.8996	1
281.37	1.931	1
311.17	1.7877	1
321.46	2.4128	1
329.46	3.1737	1
357.68	1.4998	1
367.25	1.934	1
390.44	3.0657	1
399.82	1.4837	1
411.11	2.155	1
419.99	2.6677	1
431.58	2.3411	1
439.98	3.0318	1
461.3	1.9016	1
469.21	2.4536	1
481.22	2.602	1
490.02	1.5734	1
499.66	2.6424	1
509.86	3.0306	1
563.18	2.2816	1
574.61	2.1002	1
582.77	2.4952	1
600.39	2.1331	1
