24.752	2.4856	0.5537
36.334	2.4216	0.85219
66.378	1.996	-2.1327
85.883	2.4159	-1.8342
95.522	2.8139	0.85219
158.1	3.3253	0.5537
169.95	1.9586	0.85219
209.45	2.4377	-0.49102
218.18	2.7122	0.70295
226.17	2.1443	-0.34177
267.73	2.4012	0.85219
309.37	2.2274	0.5537
329.28	2.2206	-0.49102
341.29	2.6315	0.85219
397.03	1.9774	0.85219
406.98	2.3305	-0.043281
460.06	2.4935	0.70295
480.4	2.8995	0.85219
491.34	1.5068	-1.3865
499.99	3.4115	0.25521
511.42	2.0345	0.85219
539.9	3.2166	0.40446
552.07	2.554	0.85219
561.13	2.5567	0.40446
594.94	2.3477	0.85219
