6.8794	1.846	-0.53335
38.054	1.5089	0.48697
47.273	2.9954	-1.0435
86.219	1.5639	0.48697
96.336	2.3576	-1.0435
105.48	1.6581	-0.27827
152.32	2.1208	-1.2986
187.68	2.0402	-0.78843
197.31	2.7715	0.48697
220.11	1.7521	0.99713
229.58	2.1189	-0.78843
294.74	1.6064	-1.2986
305.76	1.7525	-0.78843
314.74	1.9486	-0.78843
352.44	1.6955	-0.78843
397.73	2.5656	1.7624
406.3	1.3135	-0.78843
446.38	3.1904	-0.78843
458.14	2.3853	0.48697
480.6	2.5129	-0.78843
501.42	2.6526	-0.78843
577.15	1.6092	0.23189
603.15	1.7416	2.5276
