18.296	1.3555	1.9493
47.268	1.9305	-1.4606
117.07	1.5082	1.9493
124.72	1.3627	-0.32394
197.31	1.5251	0.8127
242.08	1.7758	-0.89227
254.32	3.9011	-1.4606
266	1.3955	1.381
305.75	1.3154	0.8127
352.44	1.7128	0.8127
368.9	1.9756	-0.32394
406.28	2.8383	-0.89227
414.69	1.2115	0.8127
434.27	2.0123	-0.32394
458.12	1.0315	-0.32394
480.58	1.891	-0.32394
489.48	1.5252	-0.32394
501.41	1.9527	-1.4606
512.36	1.4567	0.24438
543.45	1.8545	-0.32394
569.15	1.9439	0.24438
577.14	1.832	2.5177
587.12	1.9954	0.8127
602.25	1.8429	-1.4606
