6.9147	3.0287	1
18.321	1.6547	1
38.066	1.839	1
75.016	2.1175	1
86.204	3.0405	1
96.331	4.7086	1
117.07	1.6248	1
136.08	2.5582	1
187.68	2.6926	1
197.31	1.7385	1
208.1	1.8674	1
220.11	2.6003	1
229.57	4.3319	1
242.07	2.1365	1
284.05	4.4913	1
294.74	2.1196	1
314.75	1.9618	1
325.18	1.7482	1
335.71	1.741	1
343.63	1.5121	1
352.44	2.0674	1
361.09	1.6647	1
368.92	1.9177	1
380.19	1.9537	1
406.29	2.0368	1
414.7	1.8165	1
446.37	2.0738	1
458.14	2.0259	1
468.42	2.5361	1
480.6	1.7221	1
501.41	1.8182	1
512.38	1.6172	1
543.47	1.8245	1
551.05	1.7958	1
558.55	1.9799	1
569.16	2.2906	1
577.16	1.9753	1
587.12	1.3789	1
595.43	1.857	1
602.36	1.9871	1
608.45	3.037	1
