,Subj,Mask,S2S,S2B,B2B,B2S
0,106,rACC,-0.02860831201231419,-0.03953600622067366,0.1845788998353769,0.0666405590902836
1,106,rACC,-0.5298955685683799,0.15964105974638904,0.11805429621001033,0.010009775509450869
2,106,rACC,-0.057270743163424134,0.07380730589587026,-0.13808806897297626,-0.12851341847000294
3,106,rACC,-0.08253718430492235,0.16924905769338705,0.2403067025656112,0.46736788097745247
4,106,rACC,0.27962529774680106,0.202608599732404,0.24346837495684517,-0.28067709132290153
5,106,rACC,-0.09448064492809341,-0.11768625066785193,0.22615058772736044,-0.03004142905414101
6,106,rACC,-0.1345156131734764,-0.13512055740219492,-0.22694580432782713,-0.2598705048454519
7,106,rACC,-0.2044052424820848,-0.008873645830611537,0.07971977017244114,0.07433819819904432
8,106,rACC,-0.13789571086941163,0.18887274356181669,0.2163770595503089,-0.20054974927004104
9,106,rACC,0.1119728633506852,0.12165629816443664,0.08513841855877086,0.2261352219799278
10,106,rACC,-0.4504970557202374,-0.18439488114693406,0.0519802158776281,0.1696800923383165
11,106,rACC,0.34935830666855877,0.21370525960473596,0.16378417403738757,0.14789952327458541
12,106,rACC,-0.2766247235445634,-0.12737577617024531,0.07607886794263446,-0.3793615300473542
13,106,rACC,-0.252789272707075,0.07178005062508669,0.029422366840712692,-0.37714150136210356
14,106,rACC,-0.1949878834914382,-0.07115888930898193,-0.17559458199275801,0.2619792935265994
15,106,dACC,0.13620741083643656,-0.012964452527209274,0.014883332975770026,-0.19076431230190063
16,106,dACC,-0.18256869584592225,0.16744160507696051,-0.1017561734375128,-0.2109936655524712
17,106,dACC,-0.06405837408697215,0.08992420757188123,0.1970811452488749,0.07372445328299088
18,106,dACC,-0.06597088867541559,0.1402229239179095,0.07454007340772224,-0.19302800709635415
19,106,dACC,0.08115951730626578,-0.17156342191702567,0.21934401008583224,-0.27121830063282326
20,106,dACC,-0.14518172912750804,0.014399727626653215,0.08601169958950276,-0.20687635097607987
21,106,dACC,0.13368078181617638,-0.13612280997299983,-0.1379987502944457,-0.013327854727257497
22,106,dACC,0.25624121804579203,-0.29134895074783695,-0.04048347130514429,0.06304618710720356
23,106,dACC,-0.03794073220546787,-0.013633120396377103,0.0792224726698382,0.09030806356675881
24,106,dACC,0.1996069526610432,-0.06783432552525448,0.003891046695130504,0.17494277818390325
25,106,dACC,-0.15306950228138053,-0.1847918010283152,-0.3761797779980987,-0.13637239699791479
26,106,dACC,0.21702905637332245,-0.38345928442968863,0.0440432503352488,-0.17787515185295957
27,106,dACC,-0.12995810255548126,-0.1994452110529122,-0.02019025932503807,-0.17721383851405312
28,106,dACC,-0.07432950876339908,0.10148511069199503,-0.004998122324542362,-0.279509056355625
29,106,dACC,0.37614514199072846,0.02948950049145664,-0.23223546108676296,-0.23348897811618957
30,106,vlPFC,0.11314243433631256,0.16024023301114745,-0.3023645379560328,-0.10934698860972857
31,106,vlPFC,-0.27171669739867427,-0.08922800895382865,0.06619449217645444,-0.15597526156403943
32,106,vlPFC,-0.31649605529283886,0.18550965630602068,0.1050928274019283,-0.2928809967570799
33,106,vlPFC,-0.09621556593150901,0.19886789951223688,0.30491207757474464,0.34879392555906513
34,106,vlPFC,0.31650763364781587,0.2910701663625826,0.015694617690343443,0.15832081029425288
35,106,vlPFC,0.15635642127972005,0.10617910602681746,-0.14745726035374598,0.27995845161452504
36,106,vlPFC,0.06984978812263072,-0.08246244369334765,-0.1456257085761147,-0.24708700898187066
37,106,vlPFC,0.12248446746228915,0.0037398944951622035,0.1304044054179665,0.0625095255811235
38,106,vlPFC,-0.22460675292590593,-0.009511117364026676,-0.008663330480196308,0.15794187407775112
39,106,vlPFC,0.24863431308847617,0.1714232196332235,0.16535608910536223,0.301220611700173
40,106,vlPFC,-0.3058948230457178,-0.016201496945565608,-0.21624173849523431,-0.4398612553235188
41,106,vlPFC,0.2563606586628967,-0.08411633842503942,0.04005579107338278,-0.11321601215626448
42,106,vlPFC,-0.21123716986569996,-0.12213380461319853,-0.1101286629766837,-0.004257898309056575
43,106,vlPFC,0.11306694007509269,0.17217582018703353,0.3166563923476097,-0.05593342297152975
44,106,vlPFC,-0.603451557658995,0.4298003079368707,0.01979572566571912,-0.3489486580543632
45,106,vmPFC,0.49615446929762497,-0.03935678206957696,0.24798819736230693,0.2902595242081428
46,106,vmPFC,-0.45202384954958247,0.15777898214986877,0.04853589056489276,0.16106640365154204
47,106,vmPFC,-0.07599942702678948,0.14493856607747066,0.04978228895709879,-0.3369328988681907
48,106,vmPFC,-0.15103708522275117,0.12913328388691583,0.24077432680626898,0.04264645976693783
49,106,vmPFC,0.026115484164085937,0.297849464852421,0.13256899837961564,-0.14779825051819384
50,106,vmPFC,0.0799947434606275,-0.13812017730082332,0.2012531702086852,0.009720864127711986
51,106,vmPFC,0.08983420316616317,-0.04886833058896511,0.021743406410366244,-0.24032570793465347
52,106,vmPFC,0.1609231215068935,-0.12052964977892991,-0.16683737435638327,0.2808317903061504
53,106,vmPFC,0.04550327794118891,0.1587997408495425,-0.2663533673373726,0.016689294793082867
54,106,vmPFC,0.3630483359533105,-0.0082968705157054,-0.42855140438638145,0.29836453642016353
55,106,vmPFC,-0.15128395455640634,-0.13743378615174193,0.16719712676399578,-0.019953854495590173
56,106,vmPFC,0.012715130245858143,0.20909998063347704,-0.2898015458058942,0.17179212523844967
57,106,vmPFC,-0.4537860561955367,-0.22379377856888957,-0.0845414769008307,-0.008208586752929244
58,106,vmPFC,-0.21145064867076904,0.0621003142548987,-0.044841946129690655,-0.2611037343500759
59,106,vmPFC,-0.008811965503548617,0.13510487094709805,0.2135917326016047,0.10254732346984738
60,106,OFCant,0.12353500858298709,0.22013757039998683,0.02056402466096467,0.03215613530614848
61,106,OFCant,-0.44242867267815955,-0.05551899855263913,-0.1052132975878864,-0.30330080700735107
62,106,OFCant,-0.4162988661299352,-0.06613255442587326,0.07958885013518678,-0.10886890626661302
63,106,OFCant,-0.1270309118877053,0.24606224970607474,-0.041561315170832336,0.0030969660226438656
64,106,OFCant,0.03493176801491255,0.16615250592780723,-0.006835771461653893,0.11048977443122251
65,106,OFCant,0.21084995735731413,-0.23309727492819485,-0.09069693132689041,0.21191418416732322
66,106,OFCant,0.35819627851395525,0.009175575578929404,0.1474069352360335,-0.04272540158209031
67,106,OFCant,-0.02020825398596306,-0.34581177837703536,-0.05071612858034965,0.20130309923448486
68,106,OFCant,-0.27769665145984107,0.08924336083235337,-0.16139193885915165,-0.1255713798381534
69,106,OFCant,-0.1448030985878295,-0.04887006877880998,0.023236909992932365,0.3883407731879354
70,106,OFCant,-0.24799030384707949,0.05621829087961502,-0.14058519510207962,-0.16324255562037263
71,106,OFCant,-0.06114214950962951,-0.03176053060063784,0.037269373257677374,-0.24783224342450144
72,106,OFCant,-0.44388244315834213,-0.09094772863131854,-0.2876575057171437,-0.02806869092096805
73,106,OFCant,0.21211332257973858,0.006588134453069883,0.1165742008071171,0.260275986436895
74,106,OFCant,-0.1394977065864598,0.011020172047547364,0.011650687150474594,-0.04987164975046804
75,106,OFClat,0.21384431658717845,0.17024289111166996,0.026530729617062467,-0.013164476734709113
76,106,OFClat,-0.5074333443015504,-0.22100460974046318,-0.08372797089056074,-0.3064971649092969
77,106,OFClat,-0.1708824181801683,-0.01386273471504607,-0.039407910231156175,-0.1277822188604542
78,106,OFClat,0.37625970171264145,0.018278702309674825,0.30561370318418946,-0.2532672412033051
79,106,OFClat,-0.01799155826410897,0.15073033858817259,0.08836226388080458,-0.08204130951334102
80,106,OFClat,0.10299854433407933,0.16778919209705073,0.035569489688671706,0.1073574109157657
81,106,OFClat,0.16972871635522918,0.22912244786250202,0.009112231989268608,0.19250081269746003
82,106,OFClat,0.09137622691539746,-0.2769843342563931,-0.3756615600760269,0.4661533056082227
83,106,OFClat,-0.5773656084352475,0.06278292526587614,0.06639640613552096,-0.13719923404571868
84,106,OFClat,-0.1345238893145544,-0.0662461463642968,-0.012106949677093057,0.24099928474052534
85,106,OFClat,-0.35540721910855644,0.06954399702057598,-0.07226555507549123,-0.11402491854162422
86,106,OFClat,-0.15643694534507777,-0.09449862361189114,0.0945669097987547,0.10048513480571263
87,106,OFClat,-0.13558177242426175,-0.019228557839013387,-0.13412925416131877,-0.07317053668379793
88,106,OFClat,0.04076522987929503,0.19465776302025695,0.0008216066907087605,-0.15575146805817872
89,106,OFClat,-0.22126968092590918,0.2212224887790303,0.021221950589250305,0.014787439047284542
