,Subj,Mask,S2S,S2B,B2B,B2S
0,106,rACC,-0.113570099147,0.0344782912184,0.0782954185988,-0.0154736452984
1,106,dACC,0.0364661696992,-0.0612133534814,-0.0129883323176,-0.112576428732
2,106,vlPFC,-0.0422143976963,0.0876902062317,0.0155787453077,-0.0305841535934
3,106,vmPFC,-0.0153402813993,0.0385603885785,0.00283386820922,0.0239730192708
4,106,OFCant,-0.0920901815188,-0.00450273829794,-0.029891140171,0.00920635229174
5,106,OFClat,-0.0854613133677,0.0395030493018,-0.00460692723583,-0.00937434538236
6,106,OFCmed,0.0622867139011,0.00248589802067,-0.00136779582265,-0.0410482979253
7,106,OFCpost,0.00631857211012,-0.0160055542596,0.0182048179041,0.024626144852
8,106,dmPFC,0.000463418248947,-0.0350083896258,0.0270161509415,-0.0342956626062
9,106,dlPFC,0.0849995946683,0.0111234068241,0.05287079052,-0.0857408211996
10,106,MFG,0.0676244605944,0.0641600032557,0.0578128925248,0.0289988006234
11,106,IFG,0.00963764012024,0.0462786597955,0.0377695774929,0.0690578552367
