12.494	1.9433	2
22.606	1.3059	9
68.496	2.3741	2
76.335	1.784	3
96.829	1.9087	4
129.24	2.3683	3
139.19	1.9072	3
151.13	2.0148	2
161.17	1.7452	1
170.87	2.8613	5
203.46	2.6634	2
212.51	1.7295	1
220.18	1.5615	4
231.29	1.5616	4
241.58	1.6586	3
251.04	2.1273	3
262.48	1.5778	8
273.18	1.9736	4
282.07	1.9581	2
291.71	2.0396	2
302.55	1.3091	6
313.1	1.529	4
323.7	1.4348	5
354.48	1.6073	5
366.57	1.5989	3
383.54	1.6522	4
391.12	2.5664	1
412.52	2.0413	2
420.42	2.2567	2
429.64	1.8495	1
459.2	1.8567	3
466.95	1.8844	3
477.41	2.1497	3
497.8	1.739	2
510.21	2.1669	3
517.72	1.9494	1
526.03	1.9857	1
545.96	1.9726	3
554.77	1.312	4
582.43	1.7491	4
594.68	1.6613	3
607.33	1.2245	6
