36.257	1.6808	2.2335
81.008	2.4064	-0.56186
123.3	3.8549	-0.28233
134.25	1.258	0.55627
159.69	2.592	-0.56186
179.61	2.2814	-0.28233
189.48	1.7783	0.8358
198.46	1.5782	1.6744
206.78	2.0275	-1.4005
252.64	2.963	1.6744
263.93	1.3474	0.55627
303.1	1.2722	1.3949
322.93	3.3845	-0.84139
344.33	2.3834	-1.9595
363.02	1.385	0.8358
401.46	1.7318	2.2335
411.42	1.8723	-1.4005
432.57	3.0198	0.27674
518.05	1.8322	-0.28233
558.22	2.0581	1.3949
567.93	1.4015	0.27674
587.03	2.4316	-0.0027953
602.63	1.1818	0.27674
