44.331	2.428	0.65059
68.505	1.545	1.1472
76.343	1.9381	0.65059
88.097	2.2941	-0.83931
117.4	2.4984	-1.3359
151.14	1.7106	1.1472
170.88	2.0249	-1.3359
180.76	2.9089	-1.8326
262.51	2.0796	-0.34268
323.71	1.4335	0.15396
375.15	2.0952	0.65059
383.55	1.8144	-0.34268
400.52	1.5123	-0.34268
412.52	2.8926	0.15396
429.65	2.0524	-0.83931
451.21	2.0071	-0.83931
459.22	1.9743	0.65059
477.41	1.6477	2.1405
497.81	3.0926	0.65059
517.73	1.8258	1.6439
545.96	1.4381	1.1472
554.78	2.6868	0.15396
565.8	2.2809	-0.34268
582.44	3.0065	-0.83931
594.7	1.5985	-0.83931
602.93	1.7488	-0.83931
