44	140
65	31
40	-1
31	-1
44	104
121	40
55	-1
124	115
121	129
120	-1
129	140
112	115
1	124
65	104
101	7
31	129
140	115
44	108
63	-1
48	-1
112	12
112	-1
55	48
1	-1
40	115
115	1
12	-1
104	129
55	120
12	140
112	40
63	31
44	-1
7	-1
104	-1
140	-1
1	1
101	63
124	31
55	112
44	121
40	55
129	65
108	-1
65	115
44	101
121	-1
40	129
104	31
129	-1
124	7
31	112
7	115
124	40
7	140
31	115
101	-1
65	-1
115	-1
124	-1
40	65
120	1
65	-1
12	-1
44	-1
124	108
104	-1
63	129
129	108
124	-1
7	129
124	120
31	12
121	-1
12	12
44	65
115	48
140	40
101	-1
112	-1
104	108
120	120
140	-1
101	101
44	55
7	-1
44	129
112	124
108	48
115	-1
55	129
108	-1
108	12
1	140
55	-1
101	1
48	12
129	-1
124	12
55	1
101	124
40	48
124	124
31	-1
101	129
1	-1
7	120
63	-1
40	-1
12	63
63	104
115	44
65	108
120	65
108	101
1	129
55	140
55	55
115	121
40	101
7	65
120	-1
63	120
48	-1
108	121
40	1
7	55
124	104
12	101
112	140
1	-1
121	104
121	-1
104	112
108	-1
48	1
124	-1
140	31
31	120
129	-1
55	124
12	104
112	112
129	12
115	108
65	55
108	63
12	1
115	63
65	-1
63	48
140	124
65	124
12	40
112	7
7	-1
120	112
112	65
12	-1
108	7
40	-1
31	101
7	1
112	129
55	-1
140	108
121	140
104	104
48	-1
120	-1
48	7
112	-1
129	124
140	120
120	129
140	-1
63	-1
101	-1
115	55
44	-1
31	-1
104	-1
55	104
115	-1
1	108
55	108
7	-1
101	-1
120	101
48	44
44	12
112	-1
140	65
31	-1
63	7
63	1
48	48
40	-1
65	48
12	-1
31	44
48	-1
121	31
120	48
65	-1
7	40
1	112
129	48
121	-1
31	48
121	120
121	48
55	-1
7	31
121	121
101	115
63	-1
101	140
44	44
121	65
120	12
129	-1
115	-1
140	140
112	48
140	-1
44	112
44	1
40	63
40	31
140	63
108	40
121	124
65	12
101	112
31	31
63	55
12	7
121	12
44	-1
120	-1
7	7
1	-1
104	-1
124	-1
44	63
108	-1
115	104
101	104
108	-1
115	129
12	115
63	-1
108	120
104	7
112	63
101	65
108	108
55	31
124	-1
124	48
112	-1
1	65
115	-1
40	40
121	-1
40	-1
31	108
115	115
140	-1
48	140
121	1
44	40
129	129
1	-1
101	55
12	-1
124	44
104	-1
7	-1
7	121
63	121
108	112
12	55
104	40
63	63
140	104
115	120
48	104
121	112
120	40
120	-1
63	65
65	-1
48	-1
1	31
1	104
48	101
101	-1
101	121
129	-1
124	63
55	121
65	65
44	-1
55	-1
120	44
44	7
31	-1
120	104
7	115
112	12
22	108
49	-1
65	-1
129	112
49	107
115	66
118	118
12	-1
65	65
124	34
130	66
125	118
107	48
108	-1
129	125
70	-1
130	-1
128	-1
65	22
128	118
129	124
34	115
31	34
125	48
107	-1
48	-1
118	-1
125	107
48	128
118	130
129	-1
66	-1
115	-1
70	7
124	-1
22	-1
34	7
12	66
31	-1
31	112
70	107
115	48
125	128
12	129
66	49
49	128
108	107
31	31
34	-1
125	-1
65	115
115	22
112	-1
70	66
70	130
7	-1
130	130
12	31
108	129
22	128
129	-1
31	107
7	-1
128	-1
31	124
129	130
128	107
118	49
22	7
112	-1
66	31
115	-1
70	12
49	-1
22	124
34	-1
129	34
22	12
125	7
107	-1
34	65
49	70
66	-1
22	22
124	118
128	130
128	115
107	22
7	128
70	-1
22	70
65	70
49	115
107	7
31	129
7	108
112	34
108	-1
34	108
108	31
48	-1
124	12
125	-1
65	-1
31	128
130	48
118	-1
130	31
65	66
12	-1
31	-1
130	-1
124	-1
12	115
22	-1
70	115
115	125
124	130
124	124
129	107
70	48
34	128
