6.0561	2.0868	0	3
17.657	2.5277	1	5
27.372	2.9467	1	4
38.554	1.7747	1	5
47.777	1.1645	0	1
55.44	1.7721	0	3
66.211	2.4159	1	3
76.576	1.5252	0	3
85.966	1.5494	1	2
96.824	1.6123	1	5
105.23	1.6253	1	2
113.95	1.5214	1	5
122.29	2.074	0	1
133.96	2.096	0	5
142.11	2.445	0	1
154.61	1.6706	1	1
164.08	2.0204	0	2
176.42	1.699	1	4
187.68	1.448	0	5
196.99	1.5096	1	1
206.53	1.129	1	2
217.16	1.4992	1	4
224.99	1.3174	1	3
233.23	2.3132	0	5
245.39	2.3603	0	3
255.51	1.6873	1	2
264.5	1.6281	0	5
275.84	1.7868	0	5
286.12	2.4359	0	5
296.67	3.0146	1	3
304.4	1.5954	1	4
313.56	1.8308	0	4
324.24	2.2295	1	5
333.88	3.517	0	5
341.87	1.2493	0	1
353.87	1.9046	1	3
363.92	1.557	1	1
373.87	2.5326	1	3
382.93	1.996	0	4
395.03	1.9761	0	3
403.67	2.0333	0	2
414.78	1.4308	1	4
423.34	2.0259	0	3
432.24	1.3265	0	1
444.16	2.4119	0	4
455.92	1.3645	0	2
468.35	1.4829	0	4
480.19	1.1876	0	2
492.44	1.5825	1	2
502.89	2.2908	1	5
510.81	2.5556	0	3
518.31	2.1004	0	5
529.74	2.1592	0	3
538.55	3.0664	1	5
546.13	2.1698	0	3
554.61	1.5074	0	3
564.81	2.1666	0	5
574.61	1.4976	1	1
582.68	2.083	0	2
593.63	1.8651	1	4
600.4	1.5442	0	1
608	1.9894	1	3
