6.864	1.5122	0	1
18.318	2.7436	1	5
27.694	3.0134	0	5
38.062	1.7088	1	1
47.283	1.3905	1	1
56.579	2.7431	0	5
64.829	1.6314	0	5
75.026	1.9841	1	5
86.226	2.2421	1	5
96.335	1.9677	0	2
105.48	2.7768	0	2
117.07	2.3674	0	1
124.73	1.2116	0	1
136.1	2.2035	0	5
144.19	2.1752	0	3
152.32	2.5833	0	4
164.75	3.4235	0	5
175.85	1.8714	0	3
187.69	3.4876	1	4
197.33	1.9519	0	5
208.1	2.279	0	5
220.12	1.9822	0	1
229.57	2.789	0	5
242.09	1.9509	0	5
254.33	1.2568	0	4
266	2.0463	0	4
275.55	1.8333	1	2
284.04	3.0247	0	5
294.74	2.38	1	3
305.76	1.2809	1	2
314.74	1.747	1	5
325.19	2.3935	0	4
335.72	1.4698	1	1
343.63	2.9977	1	5
352.45	2.4041	1	5
361.09	2.0173	0	3
368.93	1.8159	0	1
380.19	2.6461	0	4
387.94	3.955	0	4
397.74	2.4482	1	1
406.3	3.2776	0	4
414.71	1.4656	1	1
423.43	2.7866	1	2
434.29	3.4465	0	3
446.38	3.4641	1	5
458.14	3.4387	0	4
468.42	2.7498	1	3
480.61	3.6062	0	3
489.5	2.5619	0	3
501.42	1.8795	0	2
512.36	1.6219	0	2
523.89	3.2577	1	5
533.6	1.9265	0	5
543.47	2.3078	1	3
551.06	3.3289	1	5
558.54	1.7887	1	5
569.16	2.4339	0	5
577.17	3.5587	0	2
587.11	2.8937	0	2
595.43	1.7239	1	3
602.24	2.4106	0	2
608.73	1.9464	0	5
