18.304	2.3561	9
66.297	2.5606	10
78.475	2.8851	15
88.923	1.7133	3
120.6	2.7412	10
137.89	2.0074	13
149.32	1.6647	15
159.46	1.6475	11
169.42	1.6911	4
177.32	2.4156	8
209.01	2.2227	10
217.07	1.8425	10
228.18	2.4733	10
268.18	1.8234	20
280.1	2.5662	13
291.7	1.6995	19
301.5	1.7874	10
310.9	2.2201	8
318.38	2.8265	10
327.93	2.1264	13
354.2	2.2836	12
366.46	2.0531	16
376.83	2.5805	10
385.48	1.9304	12
396.34	2.89	16
415.6	1.7406	20
427.12	2.5946	13
446.21	1.9129	12
456.85	2.0693	7
475.03	2.5318	12
485.55	2.0951	13
495.2	2.0508	13
505.97	2.3068	11
514.13	1.8714	17
523.59	1.8788	16
544	1.7489	11
556.01	1.7266	3
565.3	2.1959	18
588.83	2.0913	10
597.81	2.8881	10
604.87	1.6596	20
609.15	1.8362	16
