,Subj,Mask,S2S,S2B,B2B,B2S
0,107,rACC,-0.00337967264642,0.105683208445,0.0156043537646,0.0683095944051
1,107,dACC,-2.45645740108e-05,0.0532558636578,0.035026450693,0.00350628714891
2,107,vlPFC,0.11238177222,0.0111547492044,-0.0106546337357,0.0208171976576
3,107,vmPFC,-0.00203822269557,0.0299017365039,0.0182045023461,-0.0362209195111
4,107,OFCant,0.0689749903271,-0.0452140055149,-0.0581024645641,-0.0101567281832
5,107,OFClat,-0.0201267116017,-0.0500674509744,-0.00895702577851,0.000585442773112
6,107,OFCmed,0.0485496828849,0.0577926245781,-0.00387373114787,-0.0304196405956
7,107,OFCpost,0.0391026465819,0.0101428038855,0.0096396347754,-0.0127357440141
8,107,dmPFC,0.0273219505262,0.162074579536,0.03619133933,0.133714864513
9,107,dlPFC,0.16292281397,0.0610249142099,0.0627757389127,0.0539693406454
10,107,MFG,0.130058514802,0.166137089316,0.109025324081,0.100167893507
11,107,IFG,0.0863171697174,0.0523968827541,-0.0106079802651,-0.00397974373453
