,Subj,Mask,S2S,S2B,B2B,B2S
0,109,rACC,0.0925440160519,-0.00393559293986,-0.00798078306838,0.0117101505352
1,109,dACC,0.152390604651,0.0518617096666,0.148872304308,0.000511810694782
2,109,vlPFC,0.0443892329134,0.0159323948557,0.186600822306,0.0120176117074
3,109,vmPFC,0.13193336665,0.0226876335385,0.160461934566,0.0272334530222
4,109,OFCant,-0.0398108482713,0.0653773788176,0.139083972474,0.0892910499814
5,109,OFClat,-0.0554935453442,-0.0132918658497,-0.0422407930575,0.0474518465922
6,109,OFCmed,0.0498774711119,-0.00492498025511,0.0525780278393,0.0489050307597
7,109,OFCpost,0.0531959387328,-0.000887706346336,0.175662102692,-0.000376866838034
8,109,dmPFC,0.065435243622,0.145664717238,-0.0263383517981,0.0858086752332
9,109,dlPFC,-0.0777035623965,0.0206665396123,0.112499615216,0.0525770152403
10,109,MFG,-0.0728924495786,0.0833995071646,0.0737248210076,0.0875599984494
11,109,IFG,0.0599140119101,-0.0123710964692,0.129732080715,0.0671434570412
