,Subj,Mask,S2S,S2B,B2B,B2S
0,109,rACC,0.0925440160519,-0.00722792195318,0.0928733646209,-0.0404654152243
1,109,dACC,0.152390604651,0.0122619605504,0.138812299684,-0.0251373757591
2,109,vlPFC,0.0443892329134,-0.0164392844149,0.211999941346,-0.022933560686
3,109,vmPFC,0.13193336665,0.0501716430191,0.169598097688,0.0955672259686
4,109,OFCant,-0.0398108482713,0.0293428806446,0.0294076676082,0.0513246443706
5,109,OFClat,-0.0554935453442,0.0295380031623,0.0187831219063,0.0896953952226
6,109,OFCmed,0.0498774711119,0.00227270882984,0.0951200784376,0.080177985195
7,109,OFCpost,0.0531959387328,-0.00164092429787,0.133479314851,0.0811961253028
8,109,dmPFC,0.065435243622,0.0942869242127,0.0801345765671,0.123810101372
9,109,dlPFC,-0.0777035623965,0.0633184675069,0.140460132353,0.0855224691122
10,109,MFG,-0.0728924495786,0.10630458286,0.166571066589,0.164171104473
11,109,IFG,0.0599140119101,0.0132806216017,0.180587120127,0.0554714802586
