6.0529	1.8858	1
27.357	3.6905	1
47.777	3.1189	1
55.44	2.1305	1
66.21	2.8034	1
96.822	3.042	1
113.96	3.4692	1
122.28	2.9379	1
133.96	3.1386	1
142.11	2.3414	1
154.62	1.756	1
164.08	2.7137	1
187.69	3.3379	1
196.99	3.7072	1
206.53	2.205	1
217.16	1.6101	1
233.21	2.9635	1
255.52	3.1348	1
264.49	3.1849	1
275.85	2.7017	1
304.4	2.9371	1
313.54	2.1605	1
324.24	2.7246	1
333.88	2.8601	1
341.86	2.0981	1
353.88	2.2743	1
373.88	2.2405	1
395.03	1.9475	1
403.68	1.8168	1
414.78	2.9218	1
423.34	2.1098	1
455.93	1.9643	1
480.19	1.8801	1
510.8	2.5888	1
518.3	3.0878	1
529.73	2.4673	1
546.13	2.2505	1
564.82	1.9406	1
574.62	3.6245	1
582.69	2.1625	1
600.38	1.9899	1
608.42	1.856	1
