4.6696	3.9858	12
15.336	2.1874	10
24.495	1.852	20
34.693	2.6266	14
72.476	2.9449	10
81.214	2.2832	11
89.524	2.2307	17
101.38	2.1848	16
111.25	2.7307	10
122.37	2.8764	9
147.19	2.2066	9
168.92	2.1831	10
187.43	1.8242	14
220.19	1.8233	10
229	2.5812	13
239.77	2.1157	13
251.04	2.0418	14
259.61	1.9469	10
270.81	2.1999	6
282.82	1.6649	15
290.88	1.6069	15
310.97	2.1146	18
334.08	2.002	20
343.87	2.3745	13
353.04	1.8684	18
362.48	2.3343	10
384.61	1.802	17
406	2.2915	5
415.65	2.6	14
428.06	2.7357	14
449.12	1.5812	16
469.04	1.9351	4
480.07	1.8839	13
496.2	2.7885	15
506.58	1.8662	17
515.88	2.3439	16
523.47	3.6544	16
560.1	2.2246	10
568.59	2.9965	9
585.8	1.6758	3
603.04	3.1607	15
609.64	3.1803	8
