6.0658	2.2019	1.0271
47.775	2.0853	1.0271
55.43	1.8151	-0.67337
122.27	1.8363	-1.6936
133.95	2.125	0.34689
142.12	2.2322	0.0068018
154.62	2.0399	0.0068018
176.42	2.3752	2.0473
206.54	1.7262	-0.67337
245.39	1.8078	1.0271
255.52	1.5746	-0.67337
286.13	2.4639	2.0473
296.66	1.5292	0.34689
304.41	1.7741	-0.33329
373.88	2.0511	0.34689
382.93	1.579	-1.6936
395.02	1.7522	-0.33329
403.67	1.9082	-1.3535
423.33	1.6251	1.7072
444.16	1.5096	1.3672
455.93	1.5905	1.0271
480.19	1.5422	0.34689
492.45	1.9102	0.34689
510.8	1.3013	-1.3535
518.29	1.8395	-2.7139
529.74	1.5596	0.34689
538.55	1.5966	-1.3535
546.13	1.1462	-1.6936
554.61	1.5157	-0.33329
607.39	1.6972	-1.3535
