24.74	2.0549	0.63652
36.335	2.2713	-0.17953
46.211	2.3067	-1.4036
66.373	1.9477	-0.17953
74.125	2.1136	-0.99559
112.73	2.3514	1.8606
120.64	1.8604	-1.4036
138.02	2.4497	0.63652
146.41	1.6695	-0.17953
187.74	2.4898	-0.17953
209.45	1.8467	1.0446
218.17	1.94	0.63652
246.74	1.9823	2.2686
267.73	1.895	0.2285
275.31	1.5362	-0.17953
317.03	1.7834	0.2285
363.02	1.13	-0.17953
387.73	1.9599	-1.4036
418.34	1.9493	-0.58756
439.08	1.8959	0.2285
552.07	1.7481	-0.17953
570.11	2.0385	0.2285
582.45	2.1252	-0.58756
594.95	2.0168	-0.58756
