6.0542	3.3254	1	3
17.668	1.5413	0	4
27.362	2.291	0	4
38.551	1.2468	1	1
47.773	1.8519	0	5
55.438	2.0145	0	4
66.219	2.2539	0	2
76.579	1.8876	0	5
85.965	1.436	0	2
96.82	1.5479	0	4
105.23	1.7049	1	2
113.96	2.3368	1	5
122.28	3.1032	1	2
133.96	1.9408	0	1
142.11	2.9537	0	5
154.61	1.2513	1	1
164.08	1.2386	1	3
176.42	1.6105	0	3
187.68	1.7638	0	1
196.99	2.4934	0	2
206.53	1.2308	1	5
217.16	1.3779	0	4
224.98	2.0294	1	5
233.22	2.3217	1	5
245.39	2.2627	0	5
255.51	1.7244	0	4
264.49	2.7785	1	3
275.84	1.1227	1	1
286.13	3.3816	0	4
296.66	2.0163	1	5
304.41	2.3542	1	3
313.56	1.5693	0	5
324.25	1.4023	1	5
333.88	2.3811	1	4
341.88	1.3088	1	1
353.87	2.469	0	4
363.92	1.4955	1	1
373.87	2.1848	0	5
382.93	2.0438	1	5
395.03	1.263	0	1
403.67	1.5391	1	3
414.77	2.8872	1	5
423.34	1.3828	1	3
432.24	1.9608	0	2
444.17	2.7406	0	5
455.93	1.0415	1	2
468.35	1.1163	0	2
480.19	1.7141	0	4
492.45	3.3741	0	5
502.89	1.3813	1	1
510.8	1.8637	0	4
518.3	1.9915	0	3
529.74	2.3532	0	5
538.55	1.7236	1	5
546.13	1.6026	1	3
554.62	1.6333	0	5
564.81	2.1138	0	5
574.61	1.0492	1	1
582.68	1.3727	0	2
593.62	2.5665	0	3
601.1	1.4629	0	2
608.63	1.4503	1	5
