4.578	3.0974	3
24.499	1.6381	4
44.981	1.6554	8
52.885	2.0724	5
64.809	1.607	3
72.481	1.9369	2
81.202	1.3019	8
89.537	1.9431	3
111.26	1.6185	4
122.35	1.9416	2
134.69	1.6654	3
147.18	1.9528	5
158.78	1.7596	4
168.91	2.9288	2
187.44	2.2525	4
199.6	1.9301	1
210.46	2.3599	2
228.99	1.3363	10
239.77	1.6299	5
282.8	1.8487	2
290.88	2.4462	2
303.14	1.9941	3
310.97	2.4964	2
334.08	1.7249	3
343.87	1.7649	5
353	2.1868	3
362.48	1.4678	5
374.16	2.1821	2
394.56	2.1866	3
415.63	2.3941	4
449.11	1.9334	2
460.05	1.8061	4
469.03	2.6802	2
480.06	1.9737	4
488.7	2.1988	2
496.2	2.7056	1
515.87	1.5996	4
523.46	2.5587	2
531.2	2.3287	3
560.09	1.6552	1
576.73	1.6251	5
597.87	2.344	2
