14.3	1.7528	0.6863
24.73	3.5188	-0.12111
36.331	2.3695	0.14803
46.206	1.6189	-0.39025
66.383	1.7143	-0.65939
105.22	3.125	-2.0051
112.74	1.636	0.41716
158.1	4.7559	0.14803
178.19	1.5004	2.032
226.17	2.8052	-0.39025
258.26	1.6802	1.2246
287.23	1.843	-0.92852
329.29	4.5579	-0.12111
351.91	3.2159	-1.1977
397.03	1.7869	-0.92852
449.37	2.0092	0.6863
460.07	1.9809	-0.12111
470.19	3.4067	-0.65939
480.4	2.9035	-1.1977
491.33	2.4283	-0.12111
520.55	1.6927	2.032
539.9	2.1673	-0.65939
561.13	2.8733	1.2246
570.1	2.8772	0.14803
