6.0529	1.8858	12
27.357	3.6905	12
47.777	3.1189	12
55.44	2.1305	10
66.21	2.8034	10
96.822	3.042	10
113.96	3.4692	16
122.28	2.9379	10
133.96	3.1386	9
142.11	2.3414	16
154.62	1.756	3
164.08	2.7137	15
187.69	3.3379	13
196.99	3.7072	10
206.53	2.205	10
217.16	1.6101	10
233.21	2.9635	15
255.52	3.1348	11
264.49	3.1849	9
275.85	2.7017	8
304.4	2.9371	10
313.54	2.1605	10
324.24	2.7246	15
333.88	2.8601	15
341.86	2.0981	17
353.88	2.2743	14
373.88	2.2405	13
395.03	1.9475	13
403.68	1.8168	20
414.78	2.9218	10
423.34	2.1098	19
455.93	1.9643	16
480.19	1.8801	16
510.8	2.5888	12
518.3	3.0878	13
529.73	2.4673	17
546.13	2.2505	12
564.82	1.9406	14
574.62	3.6245	10
582.69	2.1625	11
600.38	1.9899	11
608.42	1.856	20
