55	121
115	115
140	-1
128	114
20	111
140	140
122	30
52	-1
121	-1
69	140
111	13
57	-1
119	13
115	-1
61	38
69	119
122	55
30	119
23	140
55	-1
114	118
118	-1
115	122
30	118
69	138
61	114
23	-1
111	61
30	-1
119	38
111	-1
119	114
119	122
38	38
23	20
61	-1
13	-1
38	-1
138	-1
122	-1
114	-1
61	118
61	140
119	-1
55	52
128	23
20	-1
115	23
121	57
61	30
23	55
121	69
69	122
122	114
114	20
13	20
69	-1
121	111
128	-1
55	20
118	38
138	-1
119	-1
55	-1
13	-1
13	140
128	-1
111	-1
61	-1
138	13
57	122
119	57
140	55
13	52
23	111
114	114
114	-1
114	111
122	-1
118	128
122	128
115	30
118	-1
52	30
138	119
30	23
30	-1
122	13
140	30
57	57
30	69
69	111
121	-1
121	140
128	69
13	57
140	-1
115	-1
38	-1
69	13
121	38
61	57
55	115
111	118
38	122
118	69
69	-1
69	55
57	111
128	128
52	-1
57	-1
138	121
20	140
38	69
121	121
114	57
57	69
23	-1
20	-1
30	38
138	128
61	-1
57	55
128	52
38	-1
13	-1
128	20
20	118
140	118
30	-1
38	111
23	138
38	55
57	-1
119	-1
128	-1
30	30
55	111
138	138
52	38
55	-1
121	128
52	122
69	114
61	61
122	122
38	128
52	69
69	-1
20	20
20	-1
115	-1
57	52
38	114
55	13
138	-1
115	128
20	121
52	138
52	119
38	13
52	140
30	57
23	-1
57	138
114	-1
20	38
114	115
122	20
30	55
52	-1
111	-1
140	122
121	-1
140	-1
13	128
122	-1
119	140
30	121
111	138
13	118
52	23
118	-1
115	61
138	122
119	20
38	140
52	52
111	-1
23	57
119	115
118	118
121	13
61	119
122	-1
23	13
55	118
114	138
52	-1
111	122
61	-1
57	115
121	52
114	55
119	-1
30	114
69	69
111	52
55	119
38	-1
119	119
138	55
128	140
55	-1
115	69
57	128
61	121
115	-1
69	-1
20	-1
121	-1
140	-1
57	140
114	-1
138	30
118	-1
128	30
111	119
61	13
13	-1
20	69
114	23
138	-1
114	140
128	-1
118	23
57	-1
30	-1
23	-1
118	121
121	23
118	115
118	138
61	69
20	61
118	122
115	13
138	61
115	121
121	122
61	128
69	-1
115	-1
30	-1
23	-1
122	-1
61	122
13	-1
20	57
30	111
52	114
118	57
140	-1
138	-1
111	128
38	23
138	115
140	111
55	55
38	-1
114	121
138	140
55	-1
52	118
23	69
52	-1
128	-1
20	-1
115	52
128	55
20	52
128	119
55	61
119	-1
61	-1
57	38
23	23
57	-1
20	30
52	61
140	115
114	-1
30	13
119	23
61	23
115	111
111	-1
119	118
38	115
13	13
111	111
20	115
138	20
138	38
114	13
121	-1
118	-1
23	29
119	23
111	111
140	-1
54	70
70	124
69	38
122	-1
23	122
2	104
2	2
115	115
140	104
122	38
13	111
2	125
38	70
109	109
29	-1
126	-1
61	29
124	119
69	-1
104	-1
2	126
15	124
111	29
23	23
38	2
61	-1
122	122
23	-1
111	-1
38	23
109	-1
124	-1
122	124
104	13
54	111
109	2
125	-1
70	-1
15	-1
140	70
140	122
119	-1
119	119
54	-1
38	38
23	109
38	-1
15	23
111	70
104	38
2	-1
125	115
38	125
104	122
13	-1
115	-1
2	111
38	140
140	111
125	126
29	126
29	-1
111	119
126	115
104	23
122	69
13	-1
70	-1
104	54
119	2
111	104
54	54
115	109
69	-1
23	69
15	125
119	-1
126	-1
124	109
2	13
140	109
122	111
70	15
126	13
70	70
140	140
140	-1
126	15
61	70
15	-1
140	29
109	29
61	-1
104	-1
111	-1
2	-1
29	54
119	125
15	15
125	125
124	-1
119	122
104	61
111	38
61	15
61	125
29	13
23	-1
54	-1
115	-1
69	13
125	-1
70	115
70	2
109	-1
23	70
70	126
69	119
122	-1
38	-1
13	125
61	111
115	-1
124	104
29	124
125	104
115	104
23	140
61	23
61	-1
124	61
29	-1
23	13
125	-1
140	-1
23	115
69	61
2	-1
122	54
13	115
15	-1
111	115
119	38
122	-1
126	124
109	104
109	54
38	-1
122	2
13	-1
104	29
104	-1
124	124
15	104
69	-1
109	-1
23	111
13	122
124	-1
15	38
70	29
126	-1
109	15
23	-1
61	126
2	23
54	-1
111	109
119	-1
54	69
2	29
115	124
122	109
125	69
140	54
124	69
125	54
126	104
111	-1
15	115
70	-1
69	126
109	69
115	29
54	61
119	-1
70	-1
29	29
69	69
13	109
29	-1
115	-1
69	70
140	15
13	70
125	122
115	38
125	111
54	15
119	70
126	140
109	-1
124	-1
125	70
111	-1
70	104
61	61
126	-1
15	111
