5.7101	3.0088	0	5
15.843	2.2251	1	2
24.339	1.4301	1	2
36.261	1.4646	1	1
48.01	1.8401	0	1
60.038	2.5747	0	5
72.192	1.5223	0	2
81.012	1.8447	1	2
90.318	1.3849	1	1
99.457	2.7743	0	5
111.96	2.0335	1	5
123.31	2.8283	1	5
134.27	3.1212	1	5
144.29	2.3727	1	3
152.2	1.846	1	5
159.69	2.0176	0	4
170.72	2.8875	0	2
179.61	2.5941	1	4
189.49	1.8936	0	2
198.46	2.3856	0	4
206.79	2.3942	0	4
215.02	2.5306	1	5
222.6	1.6514	0	2
234.28	2.1017	1	3
244.66	2.9197	1	4
252.65	2.3241	1	3
263.92	1.7972	1	1
273.39	2.0723	0	5
283.68	3.3581	1	5
295.28	1.5741	1	3
303.1	1.6692	1	3
315.19	2.2911	1	5
322.94	2.2401	0	2
333.79	2.567	0	4
344.32	2.5777	1	5
354.94	3.0087	1	3
363.01	1.8365	0	2
372.4	1.8595	0	2
380.55	1.4873	0	1
389.62	3.7521	0	3
401.46	2.2086	0	5
411.42	1.7825	1	3
422.95	2.4168	1	5
432.56	2.3542	1	4
441.78	1.9751	0	5
454.2	2.9909	1	5
464.41	1.4187	1	1
473.95	1.6754	1	3
482.68	2.0897	1	5
493.46	1.7423	0	4
505.81	1.3669	1	1
518.05	1.3715	1	1
528.76	2.7928	1	4
537.32	1.883	0	5
548.42	2.3958	1	3
558.22	1.9779	1	4
567.93	2.3098	1	5
578.38	1.9103	1	3
587.02	1.6651	1	1
594.7	1.7668	0	1
602.94	3.3464	0	3
609.72	2.9715	1	4
