6.0467	2.4599	0	1
17.668	3.2366	1	2
27.36	2.7122	0	1
38.56	3.5337	0	5
47.769	2.4907	0	1
55.43	1.7819	0	2
66.22	1.9016	1	2
76.574	1.8774	1	1
85.974	2.5963	0	5
96.828	3.6445	1	1
105.24	2.9552	0	5
113.96	3.5961	0	5
122.28	2.612	1	5
133.95	2.6402	1	2
142.12	2.8566	0	5
154.62	3.1343	0	4
164.08	3.4271	0	1
176.42	1.9704	1	4
187.69	2.8605	1	1
197	2.0054	0	3
206.54	1.8725	1	3
217.16	4.0015	0	3
224.98	1.9491	0	3
233.23	3.1594	0	5
245.39	2.5508	0	3
255.52	3.2831	1	2
264.49	3.1655	0	3
275.85	2.6845	0	3
286.14	3.1345	1	3
296.66	2.9726	1	5
304.41	3.1311	1	2
313.56	2.6768	0	2
324.25	3.1219	0	4
333.89	2.064	1	2
341.86	1.9498	0	4
363.95	2.3885	0	4
373.87	2.5324	1	5
382.94	3.502	1	5
395.02	3.6209	1	4
403.68	3.8876	0	5
414.79	2.3565	0	5
423.34	2.112	1	5
444.17	1.7874	0	4
455.93	1.8113	0	5
468.34	1.794	1	1
480.18	2.7833	0	5
492.45	2.1257	1	2
502.9	2.7644	0	3
510.8	2.2294	0	2
518.3	2.4003	0	5
529.74	2.1089	0	5
538.55	2.8552	1	3
546.14	3.6103	0	5
554.64	3.8098	0	4
564.82	1.5277	1	1
574.61	4.386	1	5
582.7	2.4195	0	5
593.63	1.7747	0	4
