,Subj,Mask,S2S,S2B,B2B,B2S
0,102,rACC,0.0978911863820668,0.11173622718135222,0.04184115653021213,0.039984926093854664
1,102,dACC,0.09266071606265439,0.027495392390276797,0.03969855074872523,0.05524972345223209
2,102,vlPFC,-0.14630216242456837,0.1056533594951421,0.009254349237246039,0.07969375197011569
3,102,vmPFC,-0.12482241948471505,0.12164327423933481,0.12896025963991134,0.1007924138747275
4,102,OFCant,-0.01586709702291183,0.017984848438497483,0.0574153781448553,-0.049295305915339344
5,102,OFClat,-0.12070705946031367,-0.0026345288139564917,0.03417564172507263,0.018519880016277548
6,102,OFCmed,0.038869750538624265,0.055039781917350164,0.0007336796632461234,-0.014576833248064481
7,102,OFCpost,-0.08834624522803687,-0.050999250427984165,-0.060832643841294436,-0.040614116959747266
8,102,dmPFC,0.050754552871741826,0.08007741186524504,0.026211974229720304,0.07547158373684221
9,102,dlPFC,0.08111202661537038,0.10549980987981483,0.039576350418197924,0.1084135514079176
10,102,MFG,0.04454924529560924,0.0019275726710425397,0.14509761425040815,0.05595928566100303
11,102,IFG,-0.048513792320618726,0.14943530247145406,0.014081372342373015,0.07927073711805321
