,Subj,Mask,S2S,S2B,B2B,B2S
0,102,rACC,0.0978911863820668,0.12467504203760375,0.047390565027010514,0.09749857231567267
1,102,dACC,0.09266071606265439,0.06059931080198971,0.12308706987662037,0.013861013571179926
2,102,vlPFC,-0.14630216242456837,0.0032308875367176378,0.06972198307675175,0.03188626270028851
3,102,vmPFC,-0.12482241948471505,0.07874889305810871,0.12688706150928042,0.03942518332480112
4,102,OFCant,-0.01586709702291183,-0.022892577140675264,0.10130982124649161,-0.05543462572919865
5,102,OFClat,-0.12070705946031367,0.0016222674277734134,-0.00963143754793198,0.01429933876736533
6,102,OFCmed,0.038869750538624265,-0.018728519505187103,0.12370999704734792,-0.08983474713675875
7,102,OFCpost,-0.08834624522803687,-0.07557003640719304,0.10397763650231359,-0.10719811370996205
8,102,dmPFC,0.050754552871741826,0.0617813147290098,0.10160130963174609,0.10934722634626384
9,102,dlPFC,0.08111202661537038,0.07921095625705732,0.07112757111997925,0.08961368161737852
10,102,MFG,0.04454924529560924,0.041008136964266896,0.12017399864677354,0.06320684954630841
11,102,IFG,-0.048513792320618726,0.09625473484180885,0.1352006781736511,0.08104876440080214
