6.0573	2.5209	0	4
27.38	1.5238	0	1
38.553	1.655	0	3
47.765	1.3898	0	2
55.428	1.8437	1	5
66.22	2.1327	0	5
76.585	2.6069	0	5
85.976	1.7105	1	2
96.821	2.8248	0	3
105.22	2.4128	0	5
113.96	1.5665	1	3
122.29	1.6359	1	1
133.97	2.1624	0	4
142.11	2.611	0	5
154.61	2.3707	0	5
164.08	3.7524	0	5
176.41	3.0378	0	5
187.69	2.1361	1	5
196.99	2.0168	0	2
206.54	2.8984	0	5
217.15	2.0703	0	3
224.99	2.765	1	4
233.22	2.0259	0	4
245.4	3.9006	1	1
255.52	2.6798	0	5
264.49	1.981	0	2
275.84	2.2138	0	3
286.12	1.6092	0	1
296.66	2.4684	0	5
304.4	1.971	0	2
313.54	3.9175	0	5
324.25	2.7657	0	5
333.87	1.9169	0	5
341.87	2.7424	0	4
353.88	3.3722	1	1
363.92	2.5743	0	2
373.87	2.2303	0	5
382.95	2.2647	1	1
395.02	2.6745	0	3
403.67	2.5383	0	3
414.78	1.8394	1	2
423.34	2.144	0	4
432.26	2.2765	0	2
444.17	3.751	0	4
455.92	2.2866	0	5
468.35	3.2046	0	5
480.19	3.9524	0	4
492.45	3.3621	1	1
502.89	1.6295	0	2
510.8	2.517	0	1
518.3	4.7553	0	5
529.74	2.6701	0	5
538.54	2.6035	0	5
546.14	1.8076	0	3
554.62	1.7855	0	5
564.83	2.4594	0	3
574.62	2.693	0	5
582.69	2.7813	0	1
593.64	2.4584	0	2
601	2.6592	0	5
609.71	1.9771	0	5
