19.125	2.4925	2
28.918	1.4804	5
46.37	2.1118	3
57.149	1.8941	14
67.681	1.2909	8
77.563	1.7238	5
98.129	1.8794	3
126.77	1.7008	10
136.82	2.4094	1
153.3	1.6362	3
162.68	1.1958	8
170.92	1.3972	6
190.51	2.8675	7
199.32	1.4144	10
208.45	1.9131	1
219.32	1.788	3
229.03	2.1647	5
240.14	2.0581	4
274.68	2.3224	10
304.65	1.7607	0
325.8	2.9615	0
348.5	2.9293	3
360.75	2.8386	1
368.83	1.4629	10
380.59	2.382	1
390.8	1.9103	6
399.44	2.3191	1
408.74	3.4581	3
420.18	4.5921	2
428.16	1.6622	4
435.67	2.3359	1
444.57	1.5258	10
452.22	2.3469	3
472.05	2.4041	0
491.41	1.8914	3
510.34	1.9731	6
522.26	2.4339	1
543.33	2.0905	0
553.46	2.0495	4
565.14	1.4981	5
594.6	1.6842	8
603.64	1.9811	3
