6.8608	2.1197	4
18.308	1.9895	2
27.677	2.0026	3
38.056	2.0817	2
47.27	1.9498	0
56.583	2.7251	3
75.006	1.9055	4
117.06	1.9923	1
144.16	1.7352	2
152.31	1.9931	2
175.83	2.0868	3
187.69	1.8791	2
197.31	1.483	2
208.1	2.5151	2
220.09	2.1233	2
229.57	1.436	4
242.06	2.2436	1
254.32	1.8651	2
266	2.2718	0
275.55	1.8175	3
284.03	2.346	2
294.74	1.4788	4
305.75	1.8543	5
314.73	2.2191	5
343.62	1.6809	3
352.44	2.1051	2
361.08	1.5647	2
406.28	2.0322	2
414.69	1.7121	3
434.28	1.2816	3
446.37	2.3109	2
458.14	2.4484	0
480.59	1.4008	5
501.41	1.5597	4
512.35	1.6119	4
523.87	1.6422	3
543.46	1.5144	5
558.54	1.6452	6
569.15	1.7516	4
587.12	1.9524	3
602.12	1.1897	6
607.38	2.0678	2
