,Subj,Mask,S2S,S2B,B2B,B2S
0,108,rACC,0.0835508699584,0.101087895374,-0.0394890060359,0.00515108207019
1,108,dACC,0.0442089727991,0.0804465593275,0.0379375978669,0.0244642509198
2,108,vlPFC,0.179003352338,0.0918478518168,0.0262586554879,0.0922374479481
3,108,vmPFC,0.193386341484,0.0525150345969,0.0431942461465,0.0206745734744
4,108,OFCant,0.0929567178888,0.0699273485299,0.0362019345017,0.00105853664943
5,108,OFClat,0.0554679081291,0.0241640675381,0.0142263548457,-0.00510443421287
6,108,OFCmed,0.149690936015,0.01536832676,-0.0117843483582,-0.0241848572464
7,108,OFCpost,0.0860310397019,0.0757810193804,-0.000861991354827,0.00916473427513
8,108,dmPFC,0.173445130225,0.148244066322,0.0808052499544,0.157654194434
9,108,dlPFC,0.237861043743,0.178555506929,0.12907510176,0.139406319979
10,108,MFG,0.260239840766,0.203108524708,0.188927345572,0.180476664384
11,108,IFG,0.179594486114,0.108272786209,0.079038895163,0.0701567024188
