,Subj,Mask,S2S,S2B,B2B,B2S
0,108,rACC,0.05358280587570266,-0.018584453401145246,-0.07947140998781795,0.1566774157189393
1,108,rACC,0.3928330629191195,0.1879908143814656,-0.314317629426836,-0.0448701074378709
2,108,rACC,-0.11145233122944956,-0.24594816155823038,-0.008325580815258398,-0.2522995199158213
3,108,rACC,0.16609784642793546,0.06367664283362601,-0.0790837032002292,-0.3277781189498735
4,108,rACC,0.3024596333051975,0.23437853565920483,0.1352122819478953,0.00021476453430271936
5,108,rACC,-0.2297883725837847,0.28420810720009937,-0.044164806297651495,0.1250120133935435
6,108,rACC,-0.1187331132314736,0.044629216511860796,0.016877764355407335,-0.07621450364791743
7,108,rACC,-0.24612479906677692,-0.04471256658997964,0.0726618327746304,-0.41725111681966903
8,108,rACC,0.19522471928598029,0.32283005952875365,0.1877855467406583,0.5444747180254716
9,108,rACC,0.5280223502470341,-0.060419004840961216,-0.11502821507207892,0.08349406068819167
10,108,rACC,0.03611522420324739,0.2838679186176952,0.02365340414876083,0.05840797042453222
11,108,rACC,0.25304646566493455,0.17161411254274989,-0.03325590606171372,0.02799973597468568
12,108,rACC,0.26739092255104024,0.24885400352870413,-0.18340049020026103,0.10084602076721329
13,108,rACC,-0.11139857334399134,-0.03295932782773021,0.024636939351779373,0.29675275853364547
14,108,rACC,-0.12401279164893864,0.0768925340290449,-0.19611511879593624,-0.1981998602365661
15,108,dACC,0.33997836979939355,-0.03381492482546225,0.21142808734456275,-0.308052219682714
16,108,dACC,0.3852423677199116,0.2819970831477445,-0.1530815271045691,0.4014057077739394
17,108,dACC,-0.05606031786948523,-0.05855747680667592,-0.2972457802713697,-0.28342104050324984
18,108,dACC,0.37716356159652353,-0.17939586813486835,-0.019253039180159193,0.2921128978079955
19,108,dACC,0.0907825888079272,0.010223166708771228,0.10687829111765948,-0.026283641389107177
20,108,dACC,-0.3856232313105939,0.1790323475097432,0.31482750782308944,-0.10196445546648909
21,108,dACC,-0.054032297717983124,-0.03030490244036632,0.11584509451803592,-0.35793936025092776
22,108,dACC,-0.22169494882429655,0.25325396094721786,0.35274111575975076,-0.10455880975625911
23,108,dACC,0.09724745388827936,0.11365757090282667,0.23440685544317133,0.0671867226051227
24,108,dACC,0.25613636853790217,0.14297574914209984,-0.04725228652676602,-0.23356765087965228
25,108,dACC,0.21291030583307402,0.22251427983901795,0.04014043968099134,-0.18854921602658173
26,108,dACC,0.08345623693281319,0.24776009907332033,-0.15269127368273586,0.06219592363258988
27,108,dACC,0.2616474612411804,0.13592222393826484,-0.1791446837577143,0.46051686022347443
28,108,dACC,-0.1049171280927692,0.016704333766880464,-0.11848993978510339,0.4508935214207887
29,108,dACC,-0.6191021985554115,-0.09526925285550199,0.15995510662492876,0.2369885242884387
30,108,vlPFC,0.10302229958221257,0.2458414895322924,-0.4060690233073718,-0.12767349848260515
31,108,vlPFC,-0.01624686499682499,-0.013602577263562315,-0.013925427144875435,0.5017327733738399
32,108,vlPFC,0.08082349997040902,0.16145838363089615,-0.14302274689456798,-0.11195189906230885
33,108,vlPFC,0.3866752833432501,0.1440608568145615,0.21721341284671492,-0.4459378046050901
34,108,vlPFC,0.3944230721174328,0.03698514596118367,-0.05422747721546375,-0.27430976486785136
35,108,vlPFC,0.10885425019888718,-0.11501225645619365,-0.047363303889472665,0.16123648748734687
36,108,vlPFC,0.34520448425440536,0.07287534670522239,-0.1502193257121823,0.05325041322794498
37,108,vlPFC,-0.0734618998222847,0.05508340372211051,0.29631231280747883,0.34385891316073947
38,108,vlPFC,0.05468113508980734,0.22937819783333452,-0.03719155857291345,0.4282086975116497
39,108,vlPFC,0.6495756835920569,0.1134690844826805,0.3741705225729873,0.6550124479724684
40,108,vlPFC,0.07480488472521528,0.25463484437687894,0.1054899101609333,-0.40027971849352495
41,108,vlPFC,0.08232476545265528,0.1163506762318601,0.10329940403895503,-0.11501541428915978
42,108,vlPFC,0.19988919244375103,0.06608196331287707,0.15064002168333523,0.24758304020868152
43,108,vlPFC,0.16682079840692363,-0.3437590863006559,-0.19915400793005247,0.4309609274628107
44,108,vlPFC,0.12765970071936839,0.3538723046690051,0.19792711887461156,0.03688611861630309
45,108,vmPFC,-0.27551424852075374,0.03257898530913263,-0.13917554682618175,0.17545253045971115
46,108,vmPFC,0.2884107179027885,-0.08444141649199992,-0.19517324105741096,0.3444592754087208
47,108,vmPFC,0.17678457367337208,-0.01019460912232032,0.22619028419983486,-0.1775540195282472
48,108,vmPFC,0.4341233832019453,-0.16887027637523586,0.09185081823953448,-0.36031187137817083
49,108,vmPFC,-0.14436400368178315,0.013344050391190417,0.015730779872165496,0.16383288949563982
50,108,vmPFC,0.5096367222552733,-0.01939901374097905,0.06893991004855665,0.00493876174993052
51,108,vmPFC,-0.2225110285736864,0.01388701801704471,0.04577913976243013,0.011684240908711445
52,108,vmPFC,-0.026846947037095226,0.4080134972329298,0.0720253697338589,-0.11450327710191799
53,108,vmPFC,-0.06936708817566735,0.1258845306063423,0.07102404582088558,0.3801317761868876
54,108,vmPFC,0.6754450635399042,0.06966421427683284,-0.08794099089711482,-0.06052646743027869
55,108,vmPFC,0.21409987314748838,0.18208609277095641,0.19409655667457862,-0.3902443437354374
56,108,vmPFC,0.09166088380529035,0.1524190335965777,0.17937612893152885,-0.12343915734462711
57,108,vmPFC,0.35076932845952474,0.22879811169785072,0.18033155441495555,0.008619522602864107
58,108,vmPFC,0.4599862890886348,-0.22549366083132893,0.10908072013500351,0.6380417397276947
59,108,vmPFC,0.43848160317132123,0.06944896161602958,-0.18422183685484678,-0.19046299790613036
60,108,OFCant,0.2214641249786473,0.12862115410721323,-0.28727654596088215,0.012533801778321127
61,108,OFCant,0.0922948787609299,0.11538972918642248,-0.02645430991991567,0.17256228029572765
62,108,OFCant,0.18376551500652463,-0.12895589370268823,-0.052652960051017335,-0.36823228252529333
63,108,OFCant,0.19852036646193502,0.2236667832564206,0.080678435176296,-0.3024634256883244
64,108,OFCant,0.035369319980745245,0.018504485399373147,-0.17235175462362923,0.004481348409639624
65,108,OFCant,0.04584339367809812,-0.015854976536640634,0.19848769638037522,0.10225260719988616
66,108,OFCant,0.14011920678002796,0.06369207414681816,0.0764318978607417,-0.3286329184544353
67,108,OFCant,0.047987405834795036,0.3640616751868355,0.3422907364901687,-0.18245696605077283
68,108,OFCant,-0.2317259469545957,0.28257690419418124,0.18072792039240498,0.0757521985993852
69,108,OFCant,-0.030579323022837356,-0.167479771273085,0.2353851319521642,0.2972842060826698
70,108,OFCant,0.40294107578536603,-0.18781131235847692,0.06101201579801923,0.2210206350425596
71,108,OFCant,-0.018535712468969394,0.466577044985472,0.03600991591307626,-0.21591304359962937
72,108,OFCant,0.07860378859460397,-0.022585354567739503,-0.08679258881454804,0.057071430187971124
73,108,OFCant,0.19438369755232338,-0.24247571700184756,-0.10709519443870635,0.43057918629483405
74,108,OFCant,0.033898977364607896,0.15098340292652374,0.06462862137134275,0.040038992168883666
