6.8597	1.9322	0.42553
27.687	2.103	2.6197
47.279	2.2604	-0.89095
124.75	1.9386	0.42553
136.08	2.6117	0.42553
152.33	1.7491	-0.013298
164.74	1.7542	0.86436
175.84	1.9494	-0.89095
284.04	1.2814	-1.3298
294.74	1.5437	-1.3298
305.77	1.4444	-0.45212
314.75	1.5534	1.742
335.73	1.9886	1.742
361.09	1.5144	1.3032
380.18	1.8593	0.86436
387.93	1.4936	-0.89095
468.43	2.4674	0.42553
480.59	1.3462	-1.3298
501.41	2.2021	-0.45212
523.88	1.6626	1.742
533.6	1.5734	-0.45212
551.05	1.5524	-1.3298
587.12	1.8475	-0.89095
