6.0349	1.7039	0	1
17.657	1.4945	1	3
27.368	2.4723	1	5
38.545	1.8387	1	2
47.768	1.1103	1	1
55.433	1.6628	1	3
66.206	2.8834	1	3
76.575	1.801	0	4
85.97	1.4613	1	5
96.821	1.432	1	5
105.23	1.6101	1	5
113.95	1.8218	0	4
122.28	2.1158	1	3
133.95	1.644	1	3
142.12	3.295	0	5
154.61	2.1108	0	5
164.08	2.2857	1	3
176.42	1.9433	0	4
187.69	1.5158	1	1
196.99	1.9459	0	1
206.54	2.0156	1	1
217.15	1.5118	0	2
224.98	2.2312	0	4
233.22	4.2636	0	5
245.4	1.5928	1	3
255.52	1.7171	1	3
264.49	3.1567	0	4
275.85	1.3668	1	1
286.13	1.7163	1	5
296.66	1.6822	1	5
304.41	1.9304	1	2
313.55	2.5748	1	2
324.25	1.8597	1	3
333.87	1.4826	1	3
341.87	1.6698	0	2
353.87	3.406	1	3
363.91	1.6427	0	2
373.87	1.7541	1	1
382.94	1.6878	0	2
395.02	1.5699	1	2
403.66	1.594	1	3
414.79	1.8061	1	1
423.35	2.101	1	5
432.23	1.5412	0	2
444.16	1.8982	1	3
455.93	1.9224	0	4
468.35	3.0469	1	5
480.19	1.3381	1	5
492.44	1.5216	1	5
502.89	2.079	0	1
510.81	1.5504	1	5
518.31	2.0461	0	4
529.74	2.0018	0	4
538.54	2.4843	0	5
546.14	2.3914	0	5
554.62	2.0631	0	5
564.81	1.597	1	1
574.62	1.2505	1	5
582.68	2.0796	0	4
593.63	1.8606	1	2
600.4	1.9453	0	3
608.41	1.8903	1	5
