24.49	1.9988	-0.97078
34.703	2.3944	2.8256
52.892	2.0947	-0.97078
89.527	2.0058	0.65622
111.25	2.0084	-0.97078
147.19	1.9623	-0.97078
199.63	1.7762	-0.97078
220.19	2.1851	-0.97078
239.78	2.0596	1.1986
251.05	1.9723	-0.97078
290.88	2.5411	0.11389
353.01	2.5252	-0.97078
374.17	2.2109	-0.97078
394.58	1.7922	-0.97078
406.01	1.9278	-0.97078
428.07	1.6924	1.1986
439.58	1.7025	-0.42844
469.05	1.9535	1.7409
480.07	2.2358	-0.97078
488.72	1.7568	1.7409
496.23	2.6621	-0.42844
540.1	2.0766	-0.42844
585.81	2.3893	2.8256
