6.0365	2.3384	0	3
17.655	2.4474	0	3
27.367	2.0365	0	3
38.55	1.4443	0	1
47.775	1.9579	0	5
55.43	1.5176	1	5
66.224	3.8367	0	2
76.59	1.3901	0	3
85.968	2.394	1	2
96.825	1.7326	1	4
105.23	2.3998	0	2
113.97	2.5519	0	4
122.27	1.9386	1	2
142.12	1.6345	0	5
154.62	1.2939	0	1
164.09	1.0519	1	1
176.41	1.5519	0	4
187.69	3.7274	0	5
197	1.5467	1	2
206.55	1.8341	0	4
217.16	1.3956	1	5
224.99	1.8762	1	5
233.23	3.273	0	3
245.39	2.3057	1	5
255.51	2.5292	1	5
264.49	3.0342	1	5
275.84	2.7132	0	1
286.13	1.5568	1	5
296.67	1.8714	0	4
304.4	1.4974	1	5
313.55	1.8946	0	5
324.25	2.6666	0	3
333.88	1.422	1	2
341.87	2.3327	0	3
353.88	1.5673	0	1
363.92	1.9787	1	4
373.87	2.2184	1	3
382.93	1.1824	0	1
395.03	1.6365	1	3
403.67	1.9272	0	3
414.79	1.9234	0	5
423.35	2.0365	0	2
432.25	2.0396	1	5
444.16	1.9456	0	2
455.93	1.728	0	1
468.35	1.9729	1	4
480.19	1.5246	1	5
492.44	1.8369	1	5
502.89	1.1863	1	1
510.8	2.2603	0	4
518.31	1.4369	0	5
529.74	2.3282	1	5
538.56	2.6199	0	4
546.14	2.5171	0	3
554.62	2.5546	0	3
564.82	1.5367	1	5
574.61	2.5856	0	1
582.69	1.2208	0	2
593.63	2.3682	0	5
600.92	1.7956	1	2
608.78	1.8781	0	5
