3.9183	2.443	1	5
14.289	3.8292	0	5
24.744	1.4383	1	1
36.341	1.9622	0	5
46.207	2.926	0	4
57.477	1.5096	1	5
74.126	2.2979	0	4
85.891	2.5542	1	1
95.511	4.2768	0	1
105.23	3.1265	1	4
112.72	4.0554	1	5
120.64	4.3844	1	5
138.02	2.7971	1	3
146.41	3.893	0	2
158.1	2.8821	1	2
169.95	4.8153	0	3
178.18	4.3748	0	5
187.73	1.6762	1	2
198.26	3.3954	1	2
209.45	2.0528	0	4
218.18	2.6646	0	1
226.17	1.4888	1	1
236.94	1.3694	1	1
246.75	1.2646	1	1
258.26	4.7584	1	3
267.73	4.3272	0	4
275.32	2.5825	1	5
299.33	4.1809	1	5
317.04	2.8538	0	5
329.29	4.2521	0	5
341.29	2.2933	1	2
351.91	2.8377	0	4
363.01	2.8401	0	5
379.91	1.2835	1	1
387.73	3.4485	1	5
397.04	1.948	1	5
406.99	2.8215	1	3
426.67	2.0095	1	1
439.07	1.6702	0	2
449.37	1.4214	1	3
460.06	1.7682	1	4
470.19	4.7379	1	5
480.39	4.3333	1	5
491.34	3.0036	0	3
499.98	1.5765	1	2
511.41	2.2915	1	5
531.42	1.6251	1	5
539.91	2.5489	0	4
552.07	1.9864	0	2
561.14	1.3192	1	2
570.1	1.6764	1	5
582.45	1.9402	1	5
594.93	4.3269	1	5
605.33	3.388	1	5
