6.8658	2.4912	0	2
18.305	2.0356	1	5
27.684	1.1828	1	1
38.056	3.4675	0	5
47.28	3.7841	0	4
56.589	1.388	1	3
64.828	2.6242	0	3
75.018	4.1543	1	1
86.214	1.3195	0	5
96.34	4.1126	1	3
105.47	1.5066	1	3
117.07	1.629	1	5
124.74	0.96854	1	1
136.08	1.5216	0	1
144.17	1.0003	1	2
152.32	1.3442	0	2
164.74	1.7264	0	4
175.84	2.143	1	5
187.69	2.3894	0	4
197.32	2.0678	1	3
208.09	2.7541	1	3
220.1	4.1797	0	1
229.58	2.3218	1	3
242.07	1.5866	0	1
254.33	1.542	0	2
266.01	2.9833	0	4
275.56	2.0859	0	4
284.04	1.3464	1	5
294.74	1.268	1	3
305.77	1.3812	0	5
314.73	1.1321	1	5
325.2	2.3948	1	5
335.71	1.9816	1	1
343.63	3.195	0	5
352.44	1.6131	0	4
361.09	3.6375	1	3
368.92	1.7155	0	2
380.19	2.9167	0	3
387.93	1.6539	1	3
397.73	1.3686	1	4
406.29	1.4437	0	2
414.7	1.5848	1	4
423.43	3.7454	0	1
434.28	1.9577	1	4
446.38	2.3566	0	4
458.14	2.2951	0	2
468.43	4.1523	0	5
480.6	1.998	0	2
489.49	1.2496	1	5
501.44	1.6707	0	4
512.37	1.349	1	5
523.89	1.6843	1	3
533.59	1.4941	0	1
543.46	1.4598	1	5
551.05	3.3661	0	2
558.55	1.1465	1	1
569.16	2.3197	0	5
577.17	1.1064	1	3
587.12	1.027	1	2
595.45	1.4712	0	5
601.99	2.1052	0	5
608.19	1.7894	1	5
