6.0408	2.3241	1	5
14.047	2.2601	1	5
22.356	1.7428	0	5
32.386	1.9016	0	2
41.451	2.194	1	5
51.163	1.9782	0	3
61.375	2.211	1	5
71.895	1.396	1	1
81.86	1.9465	1	2
92.711	1.7776	0	3
100.97	1.8419	0	2
112.81	1.6394	0	2
121.69	1.8947	1	5
132.48	1.8897	1	4
143.67	1.7369	0	1
152.38	1.7407	1	5
163.75	1.4574	1	2
174.36	2.9355	0	5
186.7	2.2422	0	4
198.37	2.2085	1	1
206.13	2.6069	0	5
218.54	1.7672	1	3
230.55	1.6295	1	3
241.48	2.1312	0	5
253.42	1.7245	1	1
264.52	1.4254	1	5
273.5	1.1796	1	1
285.99	1.7111	1	3
295.79	1.0987	1	1
306.17	1.8492	1	5
315.55	1.8692	1	5
327.72	1.4251	1	4
335.63	2.0656	1	5
347.71	2.1766	0	5
357.35	1.5129	1	3
368.38	2.4435	1	5
377.69	2.1112	1	3
385.27	1.4499	1	5
395.55	1.5299	1	3
406.98	2.4036	1	4
414.81	2.2338	0	1
422.3	2.4011	0	2
431.12	1.2319	1	5
441.25	2.2629	1	4
449.82	1.2944	1	3
457.48	2.6676	1	4
465.95	1.1448	1	5
477.73	1.1497	1	1
487.26	1.1963	1	5
495.44	1.5973	1	2
503.5	1.3066	1	4
511.91	1.0821	1	2
522.61	1.8453	0	1
532.07	1.0927	1	2
544.32	1.0604	1	1
554.2	1.7983	1	5
562.85	1.7887	1	5
572.06	1.6708	1	4
582.52	2.5151	1	2
593.78	1.6797	0	4
599.63	1.4147	1	5
607.67	1.5276	1	4
