5.7129	2.3161	0	5
15.853	2.0781	0	5
24.33	2.6281	0	5
36.257	2.471	0	4
48.009	1.2514	1	2
60.031	1.927	0	5
72.2	1.3378	1	2
81.008	1.6208	0	1
90.316	2.3893	0	4
99.456	1.8855	0	5
111.95	2.1682	0	5
123.3	2.5393	0	5
134.25	1.8249	0	1
144.29	2.0099	0	4
152.2	1.3982	0	1
159.7	1.5728	1	3
170.71	1.9109	0	3
179.61	2.0461	0	5
189.49	3.367	1	3
198.46	1.5507	0	1
206.79	1.3689	0	2
215.03	1.6264	0	1
222.61	1.6683	0	1
234.29	1.8874	0	5
244.67	2.3661	0	5
252.65	1.8437	0	5
263.92	2.1222	0	5
273.38	1.9783	1	2
283.67	1.5703	0	2
295.27	1.7983	0	1
303.09	2.0794	0	4
315.19	2.1935	0	4
322.94	1.9005	0	4
333.79	1.9774	1	4
344.34	1.9587	0	5
354.95	1.9125	0	5
363.02	2.3231	0	3
372.4	3.0663	0	5
380.56	2.0962	0	5
389.61	1.5313	0	2
401.46	2.6792	0	5
411.41	2.3367	0	1
422.94	2.5072	0	3
432.58	1.7503	0	2
441.79	1.7362	0	5
454.21	1.4499	1	1
464.41	2.2616	0	4
473.96	1.5349	0	2
482.68	1.8067	1	1
493.46	1.8571	0	5
505.8	2.0474	0	5
518.05	1.7271	0	4
528.76	1.479	0	2
537.31	2.1072	0	5
548.43	2.5994	1	3
558.23	2.3516	0	3
567.94	2.0345	0	2
578.39	1.8096	0	5
587.04	1.8894	0	4
594.7	2.3606	1	4
603.53	1.7806	1	5
608.74	1.9793	0	4
