6.8975	1.9764	0	3
18.304	1.904	1	3
27.699	3.6368	0	2
38.051	1.257	1	2
47.28	1.9402	0	1
56.583	2.1218	0	1
64.815	2.6341	0	5
75.022	2.818	0	3
86.214	4.2063	0	5
96.333	2.1612	0	4
105.48	1.3705	0	2
117.07	1.8672	1	5
124.74	4.6308	0	5
136.09	1.3571	0	2
144.16	1.9685	1	3
152.33	2.7048	1	5
164.74	1.8041	0	4
175.84	1.7571	0	4
187.69	1.9904	0	5
197.32	1.6072	1	3
208.1	1.5574	0	4
220.1	2.717	1	3
266	2.5469	0	4
275.55	2.9588	1	4
284.03	1.5635	1	5
294.74	2.0274	0	4
305.75	2.0268	0	1
314.73	1.7195	0	5
325.19	1.5821	0	3
335.71	1.0755	0	1
343.64	1.9764	0	4
352.44	1.5867	1	3
361.09	1.9124	1	2
368.92	1.4261	1	1
380.19	1.4587	0	1
387.94	2.5953	0	4
397.73	1.1914	1	1
406.29	2.7508	0	4
414.7	1.8034	1	5
423.43	2.7136	0	3
434.29	1.2787	1	1
446.38	1.5469	1	4
458.15	2.0237	0	4
468.42	1.6289	0	2
480.59	1.3927	0	2
489.5	2.3905	1	3
501.42	2.4487	0	5
523.87	1.7629	1	5
533.59	1.1694	1	3
543.47	1.628	1	5
551.06	2.1033	0	5
558.54	1.6599	1	1
569.16	4.0807	1	5
577.16	1.7409	1	5
587.11	1.9145	0	2
595.43	2.6121	0	2
603.12	1.5551	1	3
608.77	1.5944	0	5
