18.304	2.3561	1
66.297	2.5606	1
78.475	2.8851	1
88.923	1.7133	1
120.6	2.7412	1
137.89	2.0074	1
149.32	1.6647	1
159.46	1.6475	1
169.42	1.6911	1
177.32	2.4156	1
209.01	2.2227	1
217.07	1.8425	1
228.18	2.4733	1
268.18	1.8234	1
280.1	2.5662	1
291.7	1.6995	1
301.5	1.7874	1
310.9	2.2201	1
318.38	2.8265	1
327.93	2.1264	1
354.2	2.2836	1
366.46	2.0531	1
376.83	2.5805	1
385.48	1.9304	1
396.34	2.89	1
415.6	1.7406	1
427.12	2.5946	1
446.21	1.9129	1
456.85	2.0693	1
475.03	2.5318	1
485.55	2.0951	1
495.2	2.0508	1
505.97	2.3068	1
514.13	1.8714	1
523.59	1.8788	1
544	1.7489	1
556.01	1.7266	1
565.3	2.1959	1
588.83	2.0913	1
597.81	2.8881	1
604.87	1.6596	1
609.15	1.8362	1
