6.0408	2.3241	5
14.047	2.2601	6
22.356	1.7428	0
41.451	2.194	3
51.163	1.9782	2
61.375	2.211	3
92.711	1.7776	1
121.69	1.8947	6
132.48	1.8897	3
152.38	1.7407	5
174.36	2.9355	1
186.7	2.2422	0
206.13	2.6069	1
218.54	1.7672	6
230.55	1.6295	5
241.48	2.1312	1
264.52	1.4254	13
285.99	1.7111	8
306.17	1.8492	7
315.55	1.8692	3
327.72	1.4251	6
335.63	2.0656	6
347.71	2.1766	2
357.35	1.5129	7
368.38	2.4435	2
377.69	2.1112	3
385.27	1.4499	5
395.55	1.5299	6
406.98	2.4036	1
431.12	1.2319	5
441.25	2.2629	2
449.82	1.2944	12
457.48	2.6676	1
465.95	1.1448	5
487.26	1.1963	4
503.5	1.3066	8
554.2	1.7983	5
562.85	1.7887	7
572.06	1.6708	5
593.78	1.6797	2
599.63	1.4147	3
607.67	1.5276	3
