8.4609	0
20.447	0
29.511	1
41.034	1
50.172	1
57.357	1
68.657	0
79.688	0
88.399	1
100.7	1
108.53	0
116.84	1
125.47	0
135.98	1
145.43	0
157.76	0
166.79	1
179.86	0
189.71	0
199.6	1
208.84	0
220.75	1
227.16	1
235.26	1
247.7	1
257.04	0
267.59	1
278.29	0
288.39	1
299.54	1
307.65	1
316.26	1
326.16	1
335.64	1
345.12	1
355.85	1
366.18	0
375.29	0
386.46	1
397.97	0
405.37	0
418.1	1
425.41	1
434.8	1
446.08	1
457.84	1
471.92	0
483.02	0
494.69	1
505.21	1
513.22	1
520.79	0
531.98	1
541.05	1
548.43	0
556.44	1
567.31	0
576.82	1
586.16	1
595.75	0
602.52	1
610.3	0
8.0182	1
17.753	0
25.776	1
37.675	1
49.456	1
61.788	1
74.943	0
83.838	1
92.811	0
101.87	0
114.81	1
125.4	0
136.47	1
146.35	0
154.66	0
162.67	0
173.28	0
182.51	1
191.82	1
200.47	0
208.96	0
218.29	1
225.75	0
237.61	1
246.59	0
255.37	1
265.7	1
276.13	0
285.83	1
298.43	1
306.12	1
317.14	1
324.98	1
335.88	0
346.33	0
357.39	0
364.47	0
375.49	1
382.91	0
391.83	0
404.07	0
413.16	0
424.87	1
434.09	0
444.99	1
457.67	1
467.32	0
475.78	1
484.76	1
495.41	1
509.1	0
519.65	1
531.39	0
541.24	0
550.62	0
560.31	1
569.9	1
580.18	0
590.1	0
596.93	1
606.03	0
611.56	0
5.4996	1
16.529	0
27.96	0
38.464	0
49.759	0
60.562	1
68.133	0
76.514	1
88.618	1
98.952	0
107.36	1
114.92	0
123.29	1
131.34	0
140.38	1
148.65	0
160.39	0
171.95	1
180.72	1
189.89	1
201.56	1
212.3	1
220.04	1
228.33	0
239.47	1
249.15	1
260.95	0
269.49	1
277.39	0
289.16	0
301.79	1
312.34	0
319.6	0
331.97	1
343.38	1
354.32	0
364.96	1
372.98	0
381.65	1
388.91	0
398.2	1
409.77	1
420.77	0
429.51	0
442.36	1
452.4	0
463.42	1
472.65	0
483.61	0
492.71	1
502.6	0
514.23	0
522.31	1
534.51	1
541.91	0
554.77	0
563.26	0
572.16	0
584.39	1
597.03	0
605.7	0
612.04	1
8.3762	1
21.061	0
30.707	0
39.77	0
48.673	1
59.322	1
66.46	0
77.01	0
88.468	1
98.303	0
108.26	1
119.44	1
125.94	0
138.3	0
146.37	1
154.91	0
168.17	1
177.72	0
191.18	1
199.28	1
210.38	0
222.1	0
232.36	0
244.04	0
255.58	0
268.05	1
277.39	0
287.07	1
297.12	1
307.04	1
316.49	1
327.58	1
337.19	1
346.63	0
354.85	0
363.11	1
370.74	0
382.84	1
391.89	1
400.19	0
409.58	1
416.17	0
426.21	1
437.74	0
449.85	1
461.58	0
471.17	1
484.21	0
492.06	0
503.3	0
513.98	1
527.14	1
535.52	0
545.78	1
554.39	1
560.33	0
571.6	0
580.73	1
590	1
597.16	1
604.65	0
610.68	0
5.386	1
14.228	1
25.377	0
34.248	1
46.19	0
59.29	1
70.309	0
78.814	1
89.998	1
99.695	1
109.73	1
119.23	1
130.68	1
141.73	0
153.76	0
165.19	0
173.19	1
182.48	0
194.23	0
205.45	0
215.71	0
222.53	1
234.89	1
244.12	0
255.86	1
264.4	0
275.72	1
284.36	1
293.33	0
304.98	0
316.47	0
325.57	0
335.52	1
345.72	1
357.29	0
377.68	1
385.54	1
393.33	0
402.15	1
414.37	1
422.78	0
431.3	1
441.48	1
453.06	1
460.61	0
469.82	0
479.34	0
492.03	0
500.55	1
512.03	1
520.81	1
528.37	0
538.13	1
547.78	1
556.84	1
567.01	1
576.31	0
584.64	1
596.77	1
605.68	0
611.35	1
8.1144	0
20.654	1
28.743	0
40.875	0
49.792	0
57.402	1
67.89	0
78.192	0
88.548	0
98.182	1
107.85	0
116.41	0
124.31	1
136.01	1
143.41	1
155.88	0
167.19	1
178.54	0
189.41	0
198.6	0
207.98	1
219.26	0
226.46	1
235.7	1
247.2	0
258.47	1
266.99	0
278.19	0
289.02	0
298.81	1
306.55	0
316.9	1
326.55	1
336.17	0
343.16	0
355.65	0
367.02	1
376.02	1
385.04	0
397.1	1
405.77	0
417.59	0
427.22	0
435.06	1
445.8	1
458.63	1
469.71	0
481.77	1
493.8	1
504.36	1
513.9	0
521.31	0
531.81	0
539.88	0
548.78	1
556.98	1
567.15	0
576.61	1
584.39	0
596.89	0
604.83	1
612.5	0
7.8857	1
18.21	0
26.065	1
38.245	0
49.571	1
62.26	1
73.542	1
83.234	1
92.318	1
101.83	0
114.24	1
125.87	1
136.72	1
146.28	1
155.31	1
162.5	1
173.94	1
181.47	0
193.04	0
199.91	0
208.88	0
218.05	1
224.71	1
236.51	1
247.9	0
254.23	1
267.61	1
275.03	0
285.87	0
297.19	1
304.55	0
316.94	0
324.9	1
336.54	1
346.36	1
357.39	1
364.81	1
374.45	0
381.92	0
390.98	0
403.48	1
412.71	0
424.92	1
435.22	1
445.21	1
456.66	1
467.55	1
477.44	1
484.49	0
495.71	1
508.35	0
520.05	1
530.29	0
540.07	0
549.72	0
560.02	0
569.84	1
581	0
589.42	1
595.86	0
604.07	1
608.84	0
5.9472	0
16.712	0
26.625	1
39.417	1
48.666	0
58.794	0
68.452	1
76.261	1
88.09	1
97.676	1
107.29	0
115.67	1
122.18	1
131.2	1
140.59	1
148.35	1
159.97	0
171.88	1
180.27	0
189.51	1
200.29	1
211.65	1
219.35	0
227.76	1
238.52	1
248.26	1
259.66	0
269.18	1
276.7	1
288.88	0
301.08	1
311.52	0
318.85	0
331.57	0
343.91	0
354.33	1
365.07	0
373.98	0
382.94	0
390.54	0
399.29	1
409.24	0
419.95	0
429.87	1
440.76	1
450.96	1
472.46	0
483.16	1
494.13	0
503.56	0
513.21	1
522.47	0
534.02	1
541.83	0
554.49	1
563.24	1
572.17	1
585.1	1
597.1	0
605.2	0
611.89	1
8.535	1
20.374	1
30.454	1
41.325	1
50.006	1
58.222	1
67.518	1
76.739	1
88.14	1
97.383	0
108.29	1
118.29	1
126.41	0
137.84	1
146.33	1
153.71	1
166.4	1
177.42	0
189.3	1
200.13	1
210.32	0
222.19	0
231.37	0
243.92	1
256.51	1
267.43	0
277.22	1
285.22	1
296.8	1
308.05	0
316.83	0
326.7	1
336.87	0
345.09	0
354.08	0
364.14	1
370.76	0
382.28	0
389.47	0
399.18	1
408.84	0
416.59	0
426.09	0
436.51	1
448.58	1
459.71	1
471.1	1
481.8	1
492.56	0
504.09	0
513.85	1
525.64	1
535.41	0
545.11	1
552.91	1
560.92	1
570.86	0
579.49	0
589.32	1
597.88	1
606.25	0
613	1
6.0095	0
13.824	0
23.778	1
33.174	0
46.128	0
59.919	0
69.668	0
77.926	0
90.745	1
99.574	1
107.87	0
119.07	1
131.59	1
140.42	0
153.06	1
163.18	1
172.56	1
182.12	1
193.38	1
205.18	1
215.45	0
221.63	0
233.11	1
244.47	0
254.18	0
264.62	1
276.68	1
284.17	1
294.12	0
304.02	0
315.4	1
326.93	0
337.14	0
346.14	0
356.3	0
369.44	1
376.83	0
385.89	0
392.62	1
401.94	1
414.55	1
422.98	0
432.97	1
443.02	0
454.04	0
460.79	1
469.85	0
479.68	0
491.1	1
500.1	1
511.85	0
519.48	1
527.4	0
537.18	1
547.48	0
556.95	1
567.39	1
575.62	0
584.07	0
596.09	1
605.88	0
611.13	1
7.3369	1
19.129	0
29.492	0
40.626	0
49.427	0
57.048	0
68.05	1
79.138	0
87.233	1
99.938	1
106.79	1
115.25	0
123.71	0
136.27	1
144.91	1
156.59	0
165.84	0
179.08	0
190.62	0
199.15	0
208.19	0
219.5	0
226.68	1
234.97	1
246.88	1
257.11	1
267.12	1
278.29	0
287.41	0
298.3	0
306.42	0
315.91	1
326.49	0
336.08	1
343.33	0
355.57	1
366.52	1
376.39	1
384.58	0
396.91	0
405.97	0
416.1	1
425.41	1
434.19	0
445.57	1
457.33	1
470.54	0
482.12	1
494.46	0
504.19	0
513.95	0
520.28	1
531.9	1
540.12	1
548.71	1
557.26	1
566.65	0
576.57	0
585.16	0
594.75	0
602.66	0
610.31	0
7.8497	1
18.037	0
26.14	1
40.057	0
49.971	1
61.53	0
74.074	1
82.296	1
92.738	1
101.39	1
113.61	1
125.43	1
136.17	0
145.85	1
153.94	1
161.46	1
173.8	0
181.74	1
191.54	1
200.43	0
209.08	0
216.64	1
224.22	0
235.97	1
247.09	1
253.94	0
266.42	1
276.63	0
286.59	0
296.57	1
304.61	0
316.74	1
324.83	1
335.35	0
345.99	1
357.18	1
364.92	1
374.03	1
382.21	0
391.48	0
402.81	0
412.84	0
424.12	0
434.6	1
443.09	0
457.63	0
466.06	0
475.8	0
485.3	0
495.53	1
507.39	1
519.19	0
530.78	0
539.08	0
550.1	1
559.46	0
569.64	1
580.33	1
589.28	0
596.23	0
604.89	1
610.29	1
5.9805	0
16.119	0
27.102	1
38.689	1
47.537	0
59.911	0
69.094	1
75.877	1
87.739	0
97.508	0
107.58	1
114.53	0
122.41	1
130.97	1
139.92	1
148.16	1
159.84	1
171.49	1
181.36	1
190.28	0
200.86	0
211.66	0
221.35	1
228.85	0
238.61	0
248.76	0
260.29	1
269.28	0
276.73	1
288.56	0
301.15	1
310.9	0
318.44	1
331.25	0
342.64	1
353.58	1
364.38	1
372.16	1
381.52	1
390	0
399.4	1
409.11	0
420.43	0
427.67	0
440.21	1
452.28	0
462.37	0
472.15	0
484.01	1
493.07	0
501.3	1
512.9	1
521.89	1
532.69	1
543.05	1
554.63	1
562.74	0
571.89	1
583.9	1
596.24	1
605.63	1
611.77	0
8.2009	0
19.867	1
30.131	0
40.229	0
49.875	0
58.862	1
67.897	1
77.148	1
87.989	0
97.759	0
107.85	1
120.08	0
128.16	0
139.58	0
145.76	1
154.61	1
167.29	0
177.58	1
189.45	0
199.46	1
209.69	1
222.37	0
230.71	0
244.16	0
256.61	0
267.29	1
278.14	0
285.79	1
296.47	0
308.41	1
316.25	0
327.22	1
337.08	1
345.08	0
354.92	1
363.06	1
371.5	0
381.71	0
390.11	0
399.9	1
409.04	1
416.27	0
424.98	1
435.93	1
449.8	0
459.34	1
469.63	1
482.18	0
492.29	0
503.47	0
513.9	0
526.05	1
535.13	0
544.82	0
554.65	1
561.26	1
572.47	1
579.3	0
588.47	1
596.87	0
603.85	1
609.81	1
4.641	1
13.778	0
25.41	0
33.948	0
46.759	1
58.848	1
70.05	0
78.281	0
90.392	1
98.279	1
107.66	0
119.9	1
131.18	1
140.4	1
152.85	0
162.67	0
172.91	1
183.67	0
193.61	0
204.95	1
214.09	0
221.51	0
233.4	1
242.86	1
252.29	1
264.59	1
274.99	0
283.34	1
293.39	1
303.81	1
314.48	1
325.15	1
336.75	0
344.64	0
357.44	1
367.95	0
