6.0586	1.607	0	1
17.687	1.5218	0	1
27.368	2.7873	0	4
38.554	2.5808	0	5
47.773	1.7851	0	5
55.443	2.3012	1	5
66.249	1.9935	1	5
76.58	2.0427	0	3
85.963	1.8882	1	3
96.824	1.8886	1	1
105.23	2.0083	1	5
113.96	1.6593	1	4
122.27	1.7243	1	3
133.96	2.1082	1	4
142.12	2.2474	1	5
154.61	2.3238	0	5
164.09	1.3261	1	2
176.41	1.1023	1	1
187.69	1.79	1	5
196.99	1.9224	0	4
206.54	1.3272	1	1
217.16	2.1834	0	5
224.99	1.9617	0	4
233.23	1.6303	1	5
245.39	1.5015	0	2
255.54	1.8447	1	3
264.5	1.558	0	2
275.84	1.7284	0	1
286.13	2.0218	1	5
296.66	1.4715	0	2
304.4	2.2091	1	5
313.54	1.9889	1	3
324.25	1.5467	0	2
333.88	2.276	1	5
341.87	1.5252	1	4
353.88	2.6501	0	3
363.92	1.2571	1	2
373.88	1.5679	1	5
382.94	1.623	1	4
395.03	1.5091	1	2
403.68	1.4851	0	2
414.79	2.0413	1	3
423.35	1.4007	0	2
432.23	1.8985	0	5
444.16	3.0666	0	4
455.92	1.9726	1	4
468.35	1.9737	1	3
480.19	1.6921	1	1
492.44	1.8894	1	4
502.89	2.2377	0	5
510.8	1.1705	1	1
518.31	1.6495	1	3
529.73	1.257	1	2
538.55	1.577	1	5
546.14	1.4287	1	5
554.62	1.4038	1	5
564.82	1.3642	0	1
574.61	1.8844	1	5
582.7	1.926	1	4
593.63	1.3727	1	1
599.9	1.9614	1	5
607.93	2.1133	0	4
