6.2168	2.2779	7
26.465	2.303	14
38.468	2.0771	9
48.842	2.4608	8
69.662	2.8079	20
115.84	1.8784	10
126.45	2.1466	16
164.5	1.9467	20
184.66	1.713	17
193.06	1.5939	18
203.1	3.7557	9
226.94	2.784	15
237.81	2.5268	18
267.85	3.9085	13
276.33	2.5985	14
285.4	2.6292	10
294.36	2.468	18
303.27	2.2539	13
325.63	1.4491	18
333.47	1.6646	16
343.26	1.7013	20
364.16	2.5062	12
373.79	1.5231	17
396.01	2.6604	20
408.35	2.6259	12
426.79	1.4331	12
439.29	1.6686	20
472.69	3.439	20
481.33	2.1692	15
492.37	2.6815	10
501.74	4.2764	14
523.07	1.9341	3
533.18	2.288	10
541.34	1.9574	9
556.82	1.8876	3
567.53	1.9883	19
575.76	2.3678	18
583.43	1.8783	12
595.19	2.0747	8
601.77	2.476	10
609.16	2.3423	20
