3.9164	3.8823	3
14.285	2.7553	10
24.744	2.9178	12
36.337	3.1307	10
46.207	2.3947	8
66.38	2.536	15
74.116	2.0614	20
95.515	3.1181	15
105.22	3.8679	9
112.73	2.5527	16
120.65	2.7373	12
138.02	3.8657	8
178.17	2.2022	13
209.44	2.621	17
218.18	1.9378	11
226.17	2.0379	20
236.96	3.3405	15
267.73	2.1352	13
275.31	2.0905	9
299.33	3.1197	12
309.36	1.9465	20
317.03	2.8086	10
329.29	2.6052	13
351.92	1.8764	13
371.09	2.0642	20
379.91	1.6603	12
387.73	2.5457	20
418.35	4.0414	12
426.66	2.3439	12
439.08	2.9884	10
460.07	1.7866	20
470.18	1.8022	16
480.39	2.2173	12
511.42	1.9072	12
520.56	1.671	20
531.42	2.1512	12
539.9	2.5813	13
552.07	2.4254	5
570.1	2.3908	14
582.43	2.3619	13
608.86	2.5191	17
