,Subj,Mask,S2S,S2B,B2B,B2S
0,112,rACC,-0.1847144997726311,0.03682542329216113,-0.16244844204490994,0.16893605454719124
1,112,rACC,0.2631229850264288,-0.01118618438146702,-0.10837569954235127,0.08117419418115185
2,112,rACC,0.14701820718225506,0.13726958273041295,-0.09403581492717933,0.024601778698330815
3,112,rACC,-0.22567949356881245,-0.09881609805769125,0.07421772482805113,0.09074415081604598
4,112,rACC,0.17874768726170756,-0.4194405064796469,-0.226661057096995,0.4058850365957207
5,112,rACC,0.1973455595429292,-0.09480504690803235,-0.11074693557659246,0.04519120340145314
6,112,rACC,0.40451515706895363,0.16808944946081228,-0.10509001466319162,0.12756469383972913
7,112,rACC,0.16680502823967358,0.06012341591587054,-0.07632269008834576,-0.20488141494155152
8,112,rACC,0.1649093823482411,-0.04135958393331353,0.047443596225295565,-0.027734118626272494
9,112,rACC,-0.250896744540968,0.13040491643988292,-0.10119556735133005,-0.3128904324166688
10,112,rACC,0.13705350153393914,0.04903979597342753,0.0179593806197536,-0.06346831027389187
11,112,rACC,0.17894851301534134,0.02584694388088233,0.25929953582245086,0.2841821219810765
12,112,rACC,0.13302306678469134,0.28865338339409324,0.22894542691125352,0.30687869795555556
13,112,rACC,0.10679198624157167,0.32190571413638674,0.2450921358941884,-0.14122063085369774
14,112,rACC,0.1790165042353653,0.17911543011934672,-0.04712605074937548,0.155794452969576
15,112,dACC,-0.042730550926385724,0.05088638492522045,0.2001949085196408,0.4573281189315349
16,112,dACC,0.11174763938139223,0.1773469543831392,0.07748613268761202,-0.32324701940306577
17,112,dACC,0.2444391741738647,-0.05170485509133637,0.0659163529285976,0.4242382420634326
18,112,dACC,-0.4511340456079308,-0.021977018870199858,0.16361142327455402,0.4580084905092348
19,112,dACC,-0.26708776512474514,-0.17478104739473835,-0.2124927702478363,0.3165429981466443
20,112,dACC,0.06451057040563521,-0.053929879300377334,0.2848878346107851,-0.33055974903472124
21,112,dACC,0.2373918768492272,0.20473137897986746,-0.04003755064673571,0.23019865275311968
22,112,dACC,0.03951906716519745,0.15356743729766065,-0.0577313499161338,0.011670760362946453
23,112,dACC,0.07660404443423677,0.012464794468456148,0.2591831462558546,0.30454857654416534
24,112,dACC,0.0012582917186018117,-0.050365346691633346,0.16935252347365626,-0.17394114068621758
25,112,dACC,0.13200295338927923,0.2819778335650872,0.01065481845962652,0.288338115903329
26,112,dACC,0.04251738369861653,-0.03188059744811271,0.06548559680334058,-0.08177632526146338
27,112,dACC,-0.280380750969105,-0.012406014844711164,0.04761097303701174,0.006542778743349171
28,112,dACC,0.07942976935339971,0.3096026265052441,-0.23295405357202803,0.06583976632513305
29,112,dACC,-0.5394096858987529,0.11798614794364526,0.10395971835509163,0.0738171344961291
30,112,vlPFC,0.18515979250852335,0.08383592226456364,-0.30082551157447124,-0.09254962740861984
31,112,vlPFC,0.08908951891942139,0.3639225779673096,-0.24007986276606352,0.2332092496352963
32,112,vlPFC,-0.04863610489558774,0.30411238569167287,0.07316357493438236,-0.20072305590978454
33,112,vlPFC,0.006890490974893693,-0.04336287257105596,-0.23623798534063165,0.2828966536249999
34,112,vlPFC,0.12803455276878806,-0.02710086424309103,0.12719818927834353,-0.06425610489277842
35,112,vlPFC,0.19878528757373565,0.239787390347887,0.03204486300225533,0.040084622659761246
36,112,vlPFC,0.23333048123034886,0.13191929891264342,-0.2429440858846201,0.5137539681834384
37,112,vlPFC,0.0017816581612279787,0.09063410902659286,0.0893463145017098,0.19871119717076757
38,112,vlPFC,-0.24289953075143303,-0.1673943712702855,-0.11442400763582729,0.0800567990537775
39,112,vlPFC,0.3266387583191064,-0.11947217071311755,0.030075788410230436,0.18433675193096458
40,112,vlPFC,0.22035872240676116,0.16784916688972792,0.0790562049700838,0.5496087964762318
41,112,vlPFC,0.06213546063354094,0.12470346476369608,-0.010619788032778694,0.021636590912136815
42,112,vlPFC,-0.01175992442087381,0.3035321989501008,0.08834246989120284,0.13514394909900043
43,112,vlPFC,-0.16531633406789784,0.20594922868386265,-0.046504597894101884,0.13284336407852987
44,112,vlPFC,0.3254029986214519,-0.08898150782481484,0.30878216455034607,0.27493311834484135
45,112,vmPFC,0.19737375124917253,0.02020952268424972,0.09777899786593955,-0.16787809191024838
46,112,vmPFC,-0.028423073636372066,-0.11443410327190769,-0.23286362582362868,-0.27966464178075534
47,112,vmPFC,-0.13537764579494302,0.22805608097355173,-0.026206244323861358,-0.5647139221572811
48,112,vmPFC,-0.38797013925199064,0.06682629504771809,0.11100140317103663,-0.08062115085319344
49,112,vmPFC,-0.05082660945495251,-0.3516811137715078,-0.4444108843084576,0.2514906915883257
50,112,vmPFC,-0.05999652555204846,-0.08670297383469788,0.26651630926232056,0.4427421109346106
51,112,vmPFC,0.07420998233388558,-0.13644401460021358,0.17988992831268458,0.29059067363245283
52,112,vmPFC,-0.0990659444102141,0.024011258785154886,0.027972429689029247,-0.034145290194215056
53,112,vmPFC,0.16076735970241132,-0.050975899554008566,-0.24220856537198074,-0.054238087111536964
54,112,vmPFC,0.3860829088780802,0.09368217836969471,0.08283699722018527,0.2493519094009667
55,112,vmPFC,0.08709676352250377,0.20748979677882035,0.02579310283848109,-0.08050031461184197
56,112,vmPFC,-0.11981613806374902,0.025540253002566984,0.17448067748439947,0.04609738542264809
57,112,vmPFC,0.034411910876166504,0.36565691071978756,0.1347805745141936,-0.23898005825430238
58,112,vmPFC,0.10574509138145569,0.1408733106863828,0.26871143579658946,0.0449166470785949
59,112,vmPFC,0.22235947717741011,0.18289258889225796,0.07006025737447816,-0.086932984987891
60,112,OFCant,0.3075425152357729,0.314927822735823,-0.2563241755609562,0.1777763257671407
61,112,OFCant,0.1997243554802596,-0.014676183364350639,-0.10177603600523719,-0.26227969221877967
62,112,OFCant,-0.16394468929776104,0.12682981900051463,-0.016319390271632744,-0.6262902419765259
63,112,OFCant,-0.19664045069023395,0.015826866244386027,0.10086527812582598,-0.025681058588361554
64,112,OFCant,0.3735187979149576,-0.3802322538270693,-0.07826704990658655,0.29402303910378413
65,112,OFCant,0.16193768393487346,-0.13918470034969554,-0.02489413077480538,0.31240707368812765
66,112,OFCant,0.5072463935878497,-0.038175201122489386,0.12522095119426888,0.16129156306506498
67,112,OFCant,0.2165549782899504,0.20503562609380854,-0.2557792217315055,-0.0779637786450763
68,112,OFCant,-0.02317106922882027,-0.3009500626593014,0.24744959470774658,0.1139995911905057
69,112,OFCant,0.48396929300295155,-0.02514539781491879,-0.025348593391905812,0.3822192810091661
70,112,OFCant,-0.040571569199551655,-0.1563794949774648,-0.14989055681838645,0.03149092404880753
71,112,OFCant,0.09993865547846095,0.23411023536705694,-0.24617518782108347,-0.10204324889696731
72,112,OFCant,0.1905829588446391,0.417534242357225,-0.08773742761998825,0.258845125007827
73,112,OFCant,0.11216814930196979,-0.12765680403958674,0.0724058633778602,-0.20696510230406634
74,112,OFCant,-0.09894716249292602,0.1772775803542871,-0.11401216110730537,-0.04640727098134295
75,112,OFClat,0.21210892203986406,0.0009183711607929043,-0.1718124330925081,-0.04233309441622348
76,112,OFClat,0.31166052908825637,-0.07901575641362411,0.06745509550366421,-0.1268097783030658
77,112,OFClat,0.0532475220225834,0.22718211395744686,0.08239970849437314,-0.6041310948347286
78,112,OFClat,-0.031827620145372645,-0.030483820764223235,0.2071542771604509,0.07159553641484533
79,112,OFClat,0.3542584041338351,-0.03149868205425238,-0.35183649927920035,-0.06105602916582136
80,112,OFClat,0.54312027974652,-0.11660238772866532,-0.0749186734232346,0.38076536606891936
81,112,OFClat,0.2909589799789173,0.10909405196886235,0.21493068759705344,0.22219712813914752
82,112,OFClat,-0.035469681455319,0.23528557384391743,0.022298393664916462,0.25423424793388333
83,112,OFClat,0.24506249957254678,-0.1326877713107209,0.1362351776790485,-0.1917843321708661
84,112,OFClat,0.050856479133664055,-0.06329445007589614,0.09971358268920287,0.25313909507251237
85,112,OFClat,-0.022516309446201456,0.12786955743953382,0.19367532981702754,0.18614632883331966
86,112,OFClat,-0.07582284384676823,0.2585684509864151,-0.1707096164182706,-0.29726308795316364
87,112,OFClat,0.1330658454901281,0.18411182845488372,-0.014161190010567488,0.26741677860415713
88,112,OFClat,0.3914716959005864,0.06240390542630253,-0.04080371168280738,0.020513240974738264
89,112,OFClat,0.0586087325896744,0.04478342061763953,0.07277716574854655,0.06091803913615382
90,112,OFCmed,0.09243426255403482,0.1567137485998523,0.008071303210489912,0.3988391042979627
91,112,OFCmed,-0.1986397278902599,-0.22969326460790818,-0.24206350205571608,0.04762587065868195
92,112,OFCmed,-0.19145070685942087,0.16635150151950243,0.07926312272134316,-0.27646680203766705
93,112,OFCmed,-0.2701684631569933,-0.2461600052979498,-0.14618510323282535,0.217358071791485
94,112,OFCmed,0.2834980048864704,-0.18579400082849853,-0.29394238391756905,0.17203708374974785
95,112,OFCmed,-0.12386888223756604,0.1353155513933132,0.11671477245179954,0.23742177330928804
96,112,OFCmed,0.1203773648287588,-0.16780336405558624,0.1901980614887412,0.21730352567588004
97,112,OFCmed,0.23609095148359058,-0.0024379494424355886,-0.029934341843187637,0.18442057464295364
98,112,OFCmed,0.047214204935801016,-0.19794316794522315,-0.1101232929616419,-0.16342727918025263
99,112,OFCmed,0.48756225402384834,0.06741715000829739,0.2806944745420695,0.3791512075486233
100,112,OFCmed,-0.05621689542207725,-0.22501898481271132,-0.19579180306075394,-0.24696462470703917
101,112,OFCmed,0.23237356867597714,0.14841764531282736,-0.08022383416065582,-0.3875000801023245
102,112,OFCmed,0.1894332636255048,0.26284999617216653,0.003017965408610405,-0.5696435914164029
103,112,OFCmed,-0.027756263595130184,-0.07650992417938123,-0.03916687655770303,0.1376667381567793
104,112,OFCmed,0.32131067056481877,-0.009729063419371272,0.06527889743746432,0.2654843595197315
105,112,OFCpost,-0.008274260463295989,0.010240798885425992,-0.23935490418564304,-0.10451311573988208
106,112,OFCpost,0.06669154199632575,0.4883636550674537,-0.35336381783701487,0.0694685141689319
107,112,OFCpost,0.1439729805539637,0.15060244977175677,0.19027169561324073,-0.6744421730050139
108,112,OFCpost,0.056157745006759685,0.089886055508816,0.11217095872137446,0.06080180100752334
109,112,OFCpost,0.358975037173711,0.06310090226519768,-0.2455677822681002,0.481237785311349
110,112,OFCpost,0.3512867110945489,0.124293285037346,-0.14725797336059868,0.4498997555245381
111,112,OFCpost,0.12901878940259287,0.10942817891479895,0.2729595701019015,0.45926454908026787
112,112,OFCpost,-0.0757405644323869,0.09747423069007569,0.05256773080646194,0.28349258113041226
113,112,OFCpost,0.2515487354245478,-0.10388153273278064,-0.4144533848217161,0.054186493774639216
114,112,OFCpost,0.2009721878080125,-0.1264366860112437,0.07801932445547535,0.25442031337352206
115,112,OFCpost,0.354911543833453,0.22445770118971695,0.00034177389694548324,-0.003652027219785546
116,112,OFCpost,0.29998464804294805,0.16614195780640523,-0.004292241073299048,0.2879988238004399
117,112,OFCpost,0.03409913205149818,0.4676637388926955,0.10253792218662476,0.031784946149753135
118,112,OFCpost,0.42045211486145406,0.2954084053012586,0.06500595456069082,0.31177494901161
119,112,OFCpost,0.6780342952661058,0.03352154329709039,-0.15454696024963024,0.3640694254318738
120,112,dmPFC,-0.009786096479133638,0.2189122493988904,0.16247936966038953,-0.11992044082565478
121,112,dmPFC,0.09192287183821474,0.26442069106535393,-0.0731731240047327,-0.05581826552069885
122,112,dmPFC,-0.09074160047825197,0.12573122234237435,-0.32335193685132513,0.1961124260259346
123,112,dmPFC,-0.16942687726486866,-0.21439809327824982,0.298731305810001,-0.05417628922304952
124,112,dmPFC,-0.01228367638200443,-0.18653511443502388,-0.4025885885226389,-0.013054547181704259
125,112,dmPFC,0.13039403068307537,-0.12696301999117196,0.019141001373918862,0.2697488975473566
126,112,dmPFC,0.5331018264650815,0.0012921524524591894,-0.12147475445199797,0.5570871514391396
127,112,dmPFC,0.2206325445428972,0.06237854620240162,-0.1531213328743943,-0.2676665825691145
128,112,dmPFC,0.1983677399033255,0.22317259204362805,-0.10256066419334442,-0.2388829964605464
129,112,dmPFC,0.37614539916627887,0.09743522994220666,-0.10805175088803752,0.09096161181116046
130,112,dmPFC,0.5158817871134301,0.2268681780386558,-0.18819171393146691,-0.35805451795443155
131,112,dmPFC,0.19902522335823353,-0.06529891152548245,0.14247984368301767,0.09749535496955851
