3.1706	1.5142	1	5
12.487	2.0025	0	4
22.617	1.2403	1	5
32.161	0.94374	1	1
44.331	1.5908	0	5
56.824	1.5982	1	5
68.514	1.7665	0	3
76.328	1.5633	0	4
88.092	1.7843	1	4
96.83	1.1881	0	1
106.63	1.2901	0	2
117.4	1.9046	0	5
129.25	1.2894	1	3
139.2	1.9833	0	2
151.13	2.066	0	2
161.17	1.4364	1	5
170.89	1.1268	1	2
180.75	1.4978	1	2
192.28	1.8071	0	5
203.46	1.0378	1	2
212.55	2.4974	1	5
220.19	1.3788	0	4
231.29	1.5709	1	2
241.58	1.8777	0	3
251.04	1.7859	0	3
262.49	1.4603	0	5
273.18	1.4813	1	3
282.07	1.5495	0	5
291.7	1.5488	0	1
302.56	1.5344	0	4
313.09	1.7984	1	5
323.72	1.3192	1	3
334.09	1.1633	1	5
343.23	1.9903	1	4
354.49	1.0953	0	2
366.58	1.1808	0	1
375.15	0.92912	1	1
383.56	1.3902	1	3
391.13	1.6087	0	1
400.52	1.0792	0	1
412.53	1.2341	1	5
420.44	1.1591	1	5
429.66	1.4547	0	5
439.86	2.0134	0	4
451.21	2.2157	0	2
459.21	1.2949	1	5
466.96	0.94966	1	1
477.4	1.4732	1	3
489.73	1.4938	1	4
497.82	3.2833	1	4
510.24	1.1624	1	5
517.73	1.2571	0	1
526.04	1.1303	1	4
535.03	1.3668	0	4
545.96	1.7517	1	5
554.78	1.0148	0	2
565.8	1.1635	1	4
573.97	1.1095	1	1
582.44	1.1011	1	5
594.69	1.6327	1	3
602.96	1.1204	1	4
607.36	1.6372	0	5
